"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[324]",,"2015","108","0","-3.67313","-18.3042","0.2","31.177","0.685547","0.812012","-3.6825","-18.4203","31.184","-0.235107","-0.969727","0.067688","1","0.214844","-0.123169","-0.96875","-0.345703","131189"
"[325]",,"2021","108","0","-3.5744","-17.7805","0.2","31.2493","0.666016","0.785645","-3.58735","-17.8938","31.2543","-0.154419","-0.962402","0.224121","1","-0.595215","-0.0863647","-0.798828","0.475098","131189"
"[326]",,"2028","108","0","-3.71248","-17.8183","0.2","31.1757","0.681641","0.783203","-3.72513","-17.9349","31.1808","-0.215454","-0.972656","0.0889282","1","0.205078","-0.134399","-0.969727","-0.341797","131189"
"[327]",,"2029","109","0","-3.72536","-17.8733","0.2","30.9808","0.699707","0.782715","-3.73751","-17.9921","30.9861","-0.169556","-0.985352","0.0111313","1","0.671387","-0.0944824","-0.734863","-0.76709","131189"
"[328]",,"2015","109","0","-3.67313","-18.3042","0.2","31.177","0.685547","0.812012","-3.6825","-18.4203","31.184","-0.235107","-0.969727","0.067688","1","0.214844","-0.123169","-0.96875","-0.345703","131189"
"[329]",,"2028","109","0","-3.71248","-17.8183","0.2","31.1757","0.681641","0.783203","-3.72513","-17.9349","31.1808","-0.215454","-0.972656","0.0889282","1","0.205078","-0.134399","-0.969727","-0.341797","131189"
"[330]",,"2015","110","0","-3.67313","-18.3042","0.2","31.177","0.685547","0.812012","-3.6825","-18.4203","31.184","-0.235107","-0.969727","0.067688","1","0.214844","-0.123169","-0.96875","-0.345703","131189"
"[331]",,"2029","110","0","-3.72536","-17.8733","0.2","30.9808","0.699707","0.782715","-3.73751","-17.9921","30.9861","-0.169556","-0.985352","0.0111313","1","0.671387","-0.0944824","-0.734863","-0.76709","131189"
"[332]",,"1814","110","0","-3.69171","-18.3528","0.2","30.9956","0.703125","0.810547","-3.70067","-18.4712","31.0028","-0.197021","-0.980469","0.00592422","1","0.666992","-0.131226","-0.733398","-0.763672","131189"
"[333]",,"2018","111","0","-3.02444","-16.8443","0.2","31.0202","0.598633","0.748535","-3.04195","-16.9519","31.023","0.0491333","-0.962402","0.266846","1","-0.990234","-0.0141907","0.137085","0.989746","196725"
"[334]",,"1760","111","0","-3.21087","-17.3031","0.2","31.1619","0.625","0.767578","-3.22637","-17.4113","31.1657","-0.0436096","-0.967285","0.24939","1","-0.95166","-0.0361938","-0.304688","0.893555","131189"
"[335]",,"2064","111","0","-3.05491","-17.3391","0.2","31.025","0.606934","0.773926","-3.07006","-17.446","31.029","0.0511475","-0.967773","0.24585","1","-0.990723","-0.0183563","0.133423","0.991699","196725"
"[336]",,"1760","112","0","-3.21087","-17.3031","0.2","31.1619","0.625","0.767578","-3.22637","-17.4113","31.1657","-0.0436096","-0.967285","0.24939","1","-0.95166","-0.0361938","-0.304688","0.893555","131189"
"[337]",,"2018","112","0","-3.02444","-16.8443","0.2","31.0202","0.598633","0.748535","-3.04195","-16.9519","31.023","0.0491333","-0.962402","0.266846","1","-0.990234","-0.0141907","0.137085","0.989746","196725"
"[338]",,"2016","112","0","-3.19509","-16.7893","0.2","31.1568","0.618164","0.740723","-3.21305","-16.8984","31.1592","-0.0412292","-0.962402","0.267822","1","-0.967773","-0.0285339","-0.250488","0.913086","131189"
"[339]",,"2016","113","0","-3.19509","-16.7893","0.2","31.1568","0.618164","0.740723","-3.21305","-16.8984","31.1592","-0.0412292","-0.962402","0.267822","1","-0.967773","-0.0285339","-0.250488","0.913086","131189"
"[340]",,"2384","113","0","-3.40937","-17.2892","0.2","31.2171","0.644043","0.762207","-3.42505","-17.4003","31.2207","-0.0418701","-0.962402","0.267578","1","-0.873047","-0.09552","-0.478271","0.786621","131189"
"[341]",,"1760","113","0","-3.21087","-17.3031","0.2","31.1619","0.625","0.767578","-3.22637","-17.4113","31.1657","-0.0436096","-0.967285","0.24939","1","-0.95166","-0.0361938","-0.304688","0.893555","131189"
"[342]",,"2384","114","0","-3.40937","-17.2892","0.2","31.2171","0.644043","0.762207","-3.42505","-17.4003","31.2207","-0.0418701","-0.962402","0.267578","1","-0.873047","-0.09552","-0.478271","0.786621","131189"
"[343]",,"2016","114","0","-3.19509","-16.7893","0.2","31.1568","0.618164","0.740723","-3.21305","-16.8984","31.1592","-0.0412292","-0.962402","0.267822","1","-0.967773","-0.0285339","-0.250488","0.913086","131189"
"[344]",,"2377","114","0","-3.39725","-16.7703","0.2","31.2558","0.638672","0.734863","-3.4156","-16.8817","31.2579","-0.0239258","-0.959473","0.280518","1","-0.908203","-0.0930786","-0.408691","0.823242","131189"
"[345]",,"2377","115","0","-3.39725","-16.7703","0.2","31.2558","0.638672","0.734863","-3.4156","-16.8817","31.2579","-0.0239258","-0.959473","0.280518","1","-0.908203","-0.0930786","-0.408691","0.823242","131189"
"[346]",,"2378","115","0","-3.60264","-17.3019","0.2","31.2748","0.662598","0.757812","-3.61837","-17.4158","31.2783","-0.105408","-0.953613","0.282715","1","-0.570312","-0.173096","-0.803223","0.4375","131189"
"[347]",,"2384","115","0","-3.40937","-17.2892","0.2","31.2171","0.644043","0.762207","-3.42505","-17.4003","31.2207","-0.0418701","-0.962402","0.267578","1","-0.873047","-0.09552","-0.478271","0.786621","131189"
"[348]",,"2378","116","0","-3.60264","-17.3019","0.2","31.2748","0.662598","0.757812","-3.61837","-17.4158","31.2783","-0.105408","-0.953613","0.282715","1","-0.570312","-0.173096","-0.803223","0.4375","131189"
"[349]",,"2377","116","0","-3.39725","-16.7703","0.2","31.2558","0.638672","0.734863","-3.4156","-16.8817","31.2579","-0.0239258","-0.959473","0.280518","1","-0.908203","-0.0930786","-0.408691","0.823242","131189"
"[350]",,"2673","116","0","-3.59917","-16.7853","0.2","31.3206","0.657715","0.730957","-3.61761","-16.8993","31.3225","-0.164673","-0.963379","0.211426","1","-0.553711","-0.0852051","-0.828125","0.420166","131189"
"[351]",,"2386","117","0","-3.73269","-16.8471","0.2","31.2182","0.672852","0.72998","-3.75063","-16.9639","31.2202","-0.191528","-0.980957","0.0254059","1","0.24353","-0.0925293","-0.965332","-0.384766","131189"
"[352]",,"2378","117","0","-3.60264","-17.3019","0.2","31.2748","0.662598","0.757812","-3.61837","-17.4158","31.2783","-0.105408","-0.953613","0.282715","1","-0.570312","-0.173096","-0.803223","0.4375","131189"
"[353]",,"2673","117","0","-3.59917","-16.7853","0.2","31.3206","0.657715","0.730957","-3.61761","-16.8993","31.3225","-0.164673","-0.963379","0.211426","1","-0.553711","-0.0852051","-0.828125","0.420166","131189"
"[354]",,"2378","118","0","-3.60264","-17.3019","0.2","31.2748","0.662598","0.757812","-3.61837","-17.4158","31.2783","-0.105408","-0.953613","0.282715","1","-0.570312","-0.173096","-0.803223","0.4375","131189"
"[355]",,"2386","118","0","-3.73269","-16.8471","0.2","31.2182","0.672852","0.72998","-3.75063","-16.9639","31.2202","-0.191528","-0.980957","0.0254059","1","0.24353","-0.0925293","-0.965332","-0.384766","131189"
"[356]",,"2392","118","0","-3.72454","-17.3471","0.2","31.1874","0.676758","0.756836","-3.73989","-17.4639","31.1909","-0.198975","-0.974609","0.10083","1","0.241089","-0.156494","-0.958008","-0.381104","131189"
"[357]",,"2671","119","0","-3.75289","-16.915","0.2","31.0024","0.691895","0.72998","-3.77016","-17.0338","31.0045","-0.153076","-0.988281","0.00156784","1","0.644531","-0.124512","-0.754395","-0.753418","131189"
"[358]",,"2392","119","0","-3.72454","-17.3471","0.2","31.1874","0.676758","0.756836","-3.73989","-17.4639","31.1909","-0.198975","-0.974609","0.10083","1","0.241089","-0.156494","-0.958008","-0.381104","131189"
"[359]",,"2386","119","0","-3.73269","-16.8471","0.2","31.2182","0.672852","0.72998","-3.75063","-16.9639","31.2202","-0.191528","-0.980957","0.0254059","1","0.24353","-0.0925293","-0.965332","-0.384766","131189"
"[360]",,"2392","120","0","-3.72454","-17.3471","0.2","31.1874","0.676758","0.756836","-3.73989","-17.4639","31.1909","-0.198975","-0.974609","0.10083","1","0.241089","-0.156494","-0.958008","-0.381104","131189"
"[361]",,"2671","120","0","-3.75289","-16.915","0.2","31.0024","0.691895","0.72998","-3.77016","-17.0338","31.0045","-0.153076","-0.988281","0.00156784","1","0.644531","-0.124512","-0.754395","-0.753418","131189"
"[362]",,"2367","120","0","-3.73811","-17.3935","0.2","30.9944","0.694824","0.756348","-3.75297","-17.5123","30.9981","-0.134766","-0.990723","0.00496674","1","0.649414","-0.11261","-0.752441","-0.751465","131189"
"[363]",,"2367","121","0","-3.73811","-17.3935","0.2","30.9944","0.694824","0.756348","-3.75297","-17.5123","30.9981","-0.134766","-0.990723","0.00496674","1","0.649414","-0.11261","-0.752441","-0.751465","131189"
"[364]",,"2028","121","0","-3.71248","-17.8183","0.2","31.1757","0.681641","0.783203","-3.72513","-17.9349","31.1808","-0.215454","-0.972656","0.0889282","1","0.205078","-0.134399","-0.969727","-0.341797","131189"
"[365]",,"2392","121","0","-3.72454","-17.3471","0.2","31.1874","0.676758","0.756836","-3.73989","-17.4639","31.1909","-0.198975","-0.974609","0.10083","1","0.241089","-0.156494","-0.958008","-0.381104","131189"
"[366]",,"2028","122","0","-3.71248","-17.8183","0.2","31.1757","0.681641","0.783203","-3.72513","-17.9349","31.1808","-0.215454","-0.972656","0.0889282","1","0.205078","-0.134399","-0.969727","-0.341797","131189"
"[367]",,"2367","122","0","-3.73811","-17.3935","0.2","30.9944","0.694824","0.756348","-3.75297","-17.5123","30.9981","-0.134766","-0.990723","0.00496674","1","0.649414","-0.11261","-0.752441","-0.751465","131189"
"[368]",,"2029","122","0","-3.72536","-17.8733","0.2","30.9808","0.699707","0.782715","-3.73751","-17.9921","30.9861","-0.169556","-0.985352","0.0111313","1","0.671387","-0.0944824","-0.734863","-0.76709","131189"
"[369]",,"1798","123","0","-3.00204","-16.1529","0.2","30.9941","0.588867","0.71582","-3.02213","-16.2628","30.9956","0.0702515","-0.945801","0.316406","1","-0.988281","-0.0298309","0.146973","0.973633","196725"
"[370]",,"2016","123","0","-3.19509","-16.7893","0.2","31.1568","0.618164","0.740723","-3.21305","-16.8984","31.1592","-0.0412292","-0.962402","0.267822","1","-0.967773","-0.0285339","-0.250488","0.913086","131189"
"[371]",,"2018","123","0","-3.02444","-16.8443","0.2","31.0202","0.598633","0.748535","-3.04195","-16.9519","31.023","0.0491333","-0.962402","0.266846","1","-0.990234","-0.0141907","0.137085","0.989746","196725"
"[372]",,"2016","124","0","-3.19509","-16.7893","0.2","31.1568","0.618164","0.740723","-3.21305","-16.8984","31.1592","-0.0412292","-0.962402","0.267822","1","-0.967773","-0.0285339","-0.250488","0.913086","131189"
"[373]",,"1798","124","0","-3.00204","-16.1529","0.2","30.9941","0.588867","0.71582","-3.02213","-16.2628","30.9956","0.0702515","-0.945801","0.316406","1","-0.988281","-0.0298309","0.146973","0.973633","196725"
"[374]",,"1970","124","0","-3.17515","-16.1698","0.2","31.1482","0.609863","0.710449","-3.19548","-16.2806","31.1494","-0.0116119","-0.953613","0.301025","1","-0.985352","-0.0345154","-0.166138","0.927734","131189"
"[375]",,"1970","125","0","-3.17515","-16.1698","0.2","31.1482","0.609863","0.710449","-3.19548","-16.2806","31.1494","-0.0116119","-0.953613","0.301025","1","-0.985352","-0.0345154","-0.166138","0.927734","131189"
"[376]",,"2377","125","0","-3.39725","-16.7703","0.2","31.2558","0.638672","0.734863","-3.4156","-16.8817","31.2579","-0.0239258","-0.959473","0.280518","1","-0.908203","-0.0930786","-0.408691","0.823242","131189"
"[377]",,"2016","125","0","-3.19509","-16.7893","0.2","31.1568","0.618164","0.740723","-3.21305","-16.8984","31.1592","-0.0412292","-0.962402","0.267822","1","-0.967773","-0.0285339","-0.250488","0.913086","131189"
"[378]",,"2377","126","0","-3.39725","-16.7703","0.2","31.2558","0.638672","0.734863","-3.4156","-16.8817","31.2579","-0.0239258","-0.959473","0.280518","1","-0.908203","-0.0930786","-0.408691","0.823242","131189"
"[379]",,"1970","126","0","-3.17515","-16.1698","0.2","31.1482","0.609863","0.710449","-3.19548","-16.2806","31.1494","-0.0116119","-0.953613","0.301025","1","-0.985352","-0.0345154","-0.166138","0.927734","131189"
"[380]",,"2060","126","0","-3.36874","-16.1931","0.2","31.2723","0.631348","0.706543","-3.38932","-16.3054","31.2733","-0.0429382","-0.95459","0.295166","1","-0.924316","-0.0651855","-0.376709","0.833008","131189"
"[381]",,"1958","127","0","-3.55565","-16.2285","0.2","31.3245","0.650879","0.703613","-3.57636","-16.3429","31.3252","-0.246216","-0.948242","0.201782","1","-0.509766","-0.041626","-0.859375","0.365723","131189"
"[382]",,"2377","127","0","-3.39725","-16.7703","0.2","31.2558","0.638672","0.734863","-3.4156","-16.8817","31.2579","-0.0239258","-0.959473","0.280518","1","-0.908203","-0.0930786","-0.408691","0.823242","131189"
"[383]",,"2060","127","0","-3.36874","-16.1931","0.2","31.2723","0.631348","0.706543","-3.38932","-16.3054","31.2733","-0.0429382","-0.95459","0.295166","1","-0.924316","-0.0651855","-0.376709","0.833008","131189"
"[384]",,"2377","128","0","-3.39725","-16.7703","0.2","31.2558","0.638672","0.734863","-3.4156","-16.8817","31.2579","-0.0239258","-0.959473","0.280518","1","-0.908203","-0.0930786","-0.408691","0.823242","131189"
"[385]",,"1958","128","0","-3.55565","-16.2285","0.2","31.3245","0.650879","0.703613","-3.57636","-16.3429","31.3252","-0.246216","-0.948242","0.201782","1","-0.509766","-0.041626","-0.859375","0.365723","131189"
"[386]",,"2673","128","0","-3.59917","-16.7853","0.2","31.3206","0.657715","0.730957","-3.61761","-16.8993","31.3225","-0.164673","-0.963379","0.211426","1","-0.553711","-0.0852051","-0.828125","0.420166","131189"
"[387]",,"2062","129","0","-3.70789","-16.324","0.2","31.1931","0.670898","0.702637","-3.72795","-16.441","31.1937","-0.248535","-0.968262","-0.0200043","1","0.236816","-0.057373","-0.969727","-0.384521","131189"
"[388]",,"2673","129","0","-3.59917","-16.7853","0.2","31.3206","0.657715","0.730957","-3.61761","-16.8993","31.3225","-0.164673","-0.963379","0.211426","1","-0.553711","-0.0852051","-0.828125","0.420166","131189"
"[389]",,"1958","129","0","-3.55565","-16.2285","0.2","31.3245","0.650879","0.703613","-3.57636","-16.3429","31.3252","-0.246216","-0.948242","0.201782","1","-0.509766","-0.041626","-0.859375","0.365723","131189"
"[390]",,"2673","130","0","-3.59917","-16.7853","0.2","31.3206","0.657715","0.730957","-3.61761","-16.8993","31.3225","-0.164673","-0.963379","0.211426","1","-0.553711","-0.0852051","-0.828125","0.420166","131189"
"[391]",,"2062","130","0","-3.70789","-16.324","0.2","31.1931","0.670898","0.702637","-3.72795","-16.441","31.1937","-0.248535","-0.968262","-0.0200043","1","0.236816","-0.057373","-0.969727","-0.384521","131189"
"[392]",,"2386","130","0","-3.73269","-16.8471","0.2","31.2182","0.672852","0.72998","-3.75063","-16.9639","31.2202","-0.191528","-0.980957","0.0254059","1","0.24353","-0.0925293","-0.965332","-0.384766","131189"
"[393]",,"2062","131","0","-3.70789","-16.324","0.2","31.1931","0.670898","0.702637","-3.72795","-16.441","31.1937","-0.248535","-0.968262","-0.0200043","1","0.236816","-0.057373","-0.969727","-0.384521","131189"
"[394]",,"2671","131","0","-3.75289","-16.915","0.2","31.0024","0.691895","0.72998","-3.77016","-17.0338","31.0045","-0.153076","-0.988281","0.00156784","1","0.644531","-0.124512","-0.754395","-0.753418","131189"
"[395]",,"2386","131","0","-3.73269","-16.8471","0.2","31.2182","0.672852","0.72998","-3.75063","-16.9639","31.2202","-0.191528","-0.980957","0.0254059","1","0.24353","-0.0925293","-0.965332","-0.384766","131189"
"[396]",,"1798","132","0","-3.00204","-16.1529","0.2","30.9941","0.588867","0.71582","-3.02213","-16.2628","30.9956","0.0702515","-0.945801","0.316406","1","-0.988281","-0.0298309","0.146973","0.973633","196725"
"[397]",,"1954","132","0","-3.11789","-15.4732","0.2","31.1201","0.595703","0.679688","-3.14046","-15.5852","31.1204","0.144531","-0.917969","0.368896","1","-0.975586","-0.192261","-0.106873","0.858398","131189"
"[398]",,"1970","132","0","-3.17515","-16.1698","0.2","31.1482","0.609863","0.710449","-3.19548","-16.2806","31.1494","-0.0116119","-0.953613","0.301025","1","-0.985352","-0.0345154","-0.166138","0.927734","131189"
"[399]",,"1747","133","0","-3.32728","-15.5559","0.2","31.2554","0.619629","0.675781","-3.34992","-15.6689","31.2554","-0.0479736","-0.947266","0.31665","1","-0.937012","-0.0648804","-0.34375","0.831055","131189"
"[400]",,"1970","133","0","-3.17515","-16.1698","0.2","31.1482","0.609863","0.710449","-3.19548","-16.2806","31.1494","-0.0116119","-0.953613","0.301025","1","-0.985352","-0.0345154","-0.166138","0.927734","131189"
"[401]",,"1954","133","0","-3.11789","-15.4732","0.2","31.1201","0.595703","0.679688","-3.14046","-15.5852","31.1204","0.144531","-0.917969","0.368896","1","-0.975586","-0.192261","-0.106873","0.858398","131189"
"[402]",,"2060","134","0","-3.36874","-16.1931","0.2","31.2723","0.631348","0.706543","-3.38932","-16.3054","31.2733","-0.0429382","-0.95459","0.295166","1","-0.924316","-0.0651855","-0.376709","0.833008","131189"
"[403]",,"1970","134","0","-3.17515","-16.1698","0.2","31.1482","0.609863","0.710449","-3.19548","-16.2806","31.1494","-0.0116119","-0.953613","0.301025","1","-0.985352","-0.0345154","-0.166138","0.927734","131189"
"[404]",,"1747","134","0","-3.32728","-15.5559","0.2","31.2554","0.619629","0.675781","-3.34992","-15.6689","31.2554","-0.0479736","-0.947266","0.31665","1","-0.937012","-0.0648804","-0.34375","0.831055","131189"
"[405]",,"1980","135","0","-3.52896","-15.6521","0.2","31.3427","0.641602","0.675293","-3.55162","-15.7668","31.3424","-0.289795","-0.932129","0.217896","1","-0.541016","-0.0201111","-0.84082","0.391357","131189"
"[406]",,"2060","135","0","-3.36874","-16.1931","0.2","31.2723","0.631348","0.706543","-3.38932","-16.3054","31.2733","-0.0429382","-0.95459","0.295166","1","-0.924316","-0.0651855","-0.376709","0.833008","131189"
"[407]",,"1747","135","0","-3.32728","-15.5559","0.2","31.2554","0.619629","0.675781","-3.34992","-15.6689","31.2554","-0.0479736","-0.947266","0.31665","1","-0.937012","-0.0648804","-0.34375","0.831055","131189"
"[408]",,"1958","136","0","-3.55565","-16.2285","0.2","31.3245","0.650879","0.703613","-3.57636","-16.3429","31.3252","-0.246216","-0.948242","0.201782","1","-0.509766","-0.041626","-0.859375","0.365723","131189"
"[409]",,"2060","136","0","-3.36874","-16.1931","0.2","31.2723","0.631348","0.706543","-3.38932","-16.3054","31.2733","-0.0429382","-0.95459","0.295166","1","-0.924316","-0.0651855","-0.376709","0.833008","131189"
"[410]",,"1980","136","0","-3.52896","-15.6521","0.2","31.3427","0.641602","0.675293","-3.55162","-15.7668","31.3424","-0.289795","-0.932129","0.217896","1","-0.541016","-0.0201111","-0.84082","0.391357","131189"
"[411]",,"1726","137","0","-3.62599","-15.7403","0.2","31.2458","0.655273","0.674805","-3.64817","-15.8564","31.2454","-0.329346","-0.943359","0.0401001","1","-0.0296936","-0.0429077","-0.998535","-0.13208","131189"
"[412]",,"1958","137","0","-3.55565","-16.2285","0.2","31.3245","0.650879","0.703613","-3.57636","-16.3429","31.3252","-0.246216","-0.948242","0.201782","1","-0.509766","-0.041626","-0.859375","0.365723","131189"
"[413]",,"1980","137","0","-3.52896","-15.6521","0.2","31.3427","0.641602","0.675293","-3.55162","-15.7668","31.3424","-0.289795","-0.932129","0.217896","1","-0.541016","-0.0201111","-0.84082","0.391357","131189"
"[414]",,"1958","138","0","-3.55565","-16.2285","0.2","31.3245","0.650879","0.703613","-3.57636","-16.3429","31.3252","-0.246216","-0.948242","0.201782","1","-0.509766","-0.041626","-0.859375","0.365723","131189"
"[415]",,"1726","138","0","-3.62599","-15.7403","0.2","31.2458","0.655273","0.674805","-3.64817","-15.8564","31.2454","-0.329346","-0.943359","0.0401001","1","-0.0296936","-0.0429077","-0.998535","-0.13208","131189"
"[416]",,"2062","138","0","-3.70789","-16.324","0.2","31.1931","0.670898","0.702637","-3.72795","-16.441","31.1937","-0.248535","-0.968262","-0.0200043","1","0.236816","-0.057373","-0.969727","-0.384521","131189"
"[417]",,"1954","139","0","-3.11789","-15.4732","0.2","31.1201","0.595703","0.679688","-3.14046","-15.5852","31.1204","0.144531","-0.917969","0.368896","1","-0.975586","-0.192261","-0.106873","0.858398","131189"
"[418]",,"1798","139","0","-3.00204","-16.1529","0.2","30.9941","0.588867","0.71582","-3.02213","-16.2628","30.9956","0.0702515","-0.945801","0.316406","1","-0.988281","-0.0298309","0.146973","0.973633","196725"
"[419]",,"1724","139","0","-2.96259","-15.3884","0.2","30.9761","0.576172","0.683105","-2.98502","-15.5002","30.9766","0.325439","-0.866211","0.37915","1","-0.944824","-0.295898","0.141846","0.82373","196725"
"[420]",,"1724","140","0","-2.96259","-15.3884","0.2","30.9761","0.576172","0.683105","-2.98502","-15.5002","30.9766","0.325439","-0.866211","0.37915","1","-0.944824","-0.295898","0.141846","0.82373","196725"
"[421]",,"1956","140","0","-3.08249","-15.0557","0.2","31.1539","0.589844","0.662109","-3.10623","-15.1688","31.154","0.346924","-0.804688","0.481445","1","-0.555664","-0.582031","-0.594238","0.223633","131189"
"[422]",,"1954","140","0","-3.11789","-15.4732","0.2","31.1201","0.595703","0.679688","-3.14046","-15.5852","31.1204","0.144531","-0.917969","0.368896","1","-0.975586","-0.192261","-0.106873","0.858398","131189"
"[423]",,"1956","141","0","-3.08249","-15.0557","0.2","31.1539","0.589844","0.662109","-3.10623","-15.1688","31.154","0.346924","-0.804688","0.481445","1","-0.555664","-0.582031","-0.594238","0.223633","131189"
"[424]",,"1747","141","0","-3.32728","-15.5559","0.2","31.2554","0.619629","0.675781","-3.34992","-15.6689","31.2554","-0.0479736","-0.947266","0.31665","1","-0.937012","-0.0648804","-0.34375","0.831055","131189"
"[425]",,"1954","141","0","-3.11789","-15.4732","0.2","31.1201","0.595703","0.679688","-3.14046","-15.5852","31.1204","0.144531","-0.917969","0.368896","1","-0.975586","-0.192261","-0.106873","0.858398","131189"
"[426]",,"1956","142","0","-3.08249","-15.0557","0.2","31.1539","0.589844","0.662109","-3.10623","-15.1688","31.154","0.346924","-0.804688","0.481445","1","-0.555664","-0.582031","-0.594238","0.223633","131189"
"[427]",,"1753","142","0","-3.33769","-15.0342","0.2","31.2422","0.613281","0.651367","-3.36178","-15.1486","31.2416","-0.207031","-0.936523","0.283447","1","-0.859863","0.0397644","-0.509277","0.741211","131189"
"[428]",,"1747","142","0","-3.32728","-15.5559","0.2","31.2554","0.619629","0.675781","-3.34992","-15.6689","31.2554","-0.0479736","-0.947266","0.31665","1","-0.937012","-0.0648804","-0.34375","0.831055","131189"
"[429]",,"1753","143","0","-3.33769","-15.0342","0.2","31.2422","0.613281","0.651367","-3.36178","-15.1486","31.2416","-0.207031","-0.936523","0.283447","1","-0.859863","0.0397644","-0.509277","0.741211","131189"
"[430]",,"1980","143","0","-3.52896","-15.6521","0.2","31.3427","0.641602","0.675293","-3.55162","-15.7668","31.3424","-0.289795","-0.932129","0.217896","1","-0.541016","-0.0201111","-0.84082","0.391357","131189"
"[431]",,"1747","143","0","-3.32728","-15.5559","0.2","31.2554","0.619629","0.675781","-3.34992","-15.6689","31.2554","-0.0479736","-0.947266","0.31665","1","-0.937012","-0.0648804","-0.34375","0.831055","131189"
"[432]",,"1980","144","0","-3.52896","-15.6521","0.2","31.3427","0.641602","0.675293","-3.55162","-15.7668","31.3424","-0.289795","-0.932129","0.217896","1","-0.541016","-0.0201111","-0.84082","0.391357","131189"
"[433]",,"1753","144","0","-3.33769","-15.0342","0.2","31.2422","0.613281","0.651367","-3.36178","-15.1486","31.2416","-0.207031","-0.936523","0.283447","1","-0.859863","0.0397644","-0.509277","0.741211","131189"
"[434]",,"1748","144","0","-3.51337","-15.1269","0.2","31.3","0.632324","0.649902","-3.53743","-15.2423","31.299","-0.367676","-0.908691","0.197021","1","-0.589355","0.0745239","-0.804199","0.459473","131189"
"[435]",,"1748","145","0","-3.51337","-15.1269","0.2","31.3","0.632324","0.649902","-3.53743","-15.2423","31.299","-0.367676","-0.908691","0.197021","1","-0.589355","0.0745239","-0.804199","0.459473","131189"
"[436]",,"1751","145","0","-3.63785","-15.2309","0.2","31.2247","0.647461","0.648438","-3.66151","-15.3476","31.2235","-0.405518","-0.912109","0.0599976","1","-0.126343","-0.0314636","-0.991699","-0.0421448","131189"
"[437]",,"1980","145","0","-3.52896","-15.6521","0.2","31.3427","0.641602","0.675293","-3.55162","-15.7668","31.3424","-0.289795","-0.932129","0.217896","1","-0.541016","-0.0201111","-0.84082","0.391357","131189"
"[438]",,"1980","146","0","-3.52896","-15.6521","0.2","31.3427","0.641602","0.675293","-3.55162","-15.7668","31.3424","-0.289795","-0.932129","0.217896","1","-0.541016","-0.0201111","-0.84082","0.391357","131189"
"[439]",,"1751","146","0","-3.63785","-15.2309","0.2","31.2247","0.647461","0.648438","-3.66151","-15.3476","31.2235","-0.405518","-0.912109","0.0599976","1","-0.126343","-0.0314636","-0.991699","-0.0421448","131189"
"[440]",,"1726","146","0","-3.62599","-15.7403","0.2","31.2458","0.655273","0.674805","-3.64817","-15.8564","31.2454","-0.329346","-0.943359","0.0401001","1","-0.0296936","-0.0429077","-0.998535","-0.13208","131189"
"[441]",,"2433","147","0","-3.77227","-15.361","0.2","31.0984","0.666504","0.646484","-3.79533","-15.4794","31.097","-0.384277","-0.922852","0.0265045","1","0.203125","-0.0887451","-0.975098","-0.370605","131189"
"[442]",,"1726","147","0","-3.62599","-15.7403","0.2","31.2458","0.655273","0.674805","-3.64817","-15.8564","31.2454","-0.329346","-0.943359","0.0401001","1","-0.0296936","-0.0429077","-0.998535","-0.13208","131189"
"[443]",,"1751","147","0","-3.63785","-15.2309","0.2","31.2247","0.647461","0.648438","-3.66151","-15.3476","31.2235","-0.405518","-0.912109","0.0599976","1","-0.126343","-0.0314636","-0.991699","-0.0421448","131189"
"[444]",,"1726","148","0","-3.62599","-15.7403","0.2","31.2458","0.655273","0.674805","-3.64817","-15.8564","31.2454","-0.329346","-0.943359","0.0401001","1","-0.0296936","-0.0429077","-0.998535","-0.13208","131189"
"[445]",,"2433","148","0","-3.77227","-15.361","0.2","31.0984","0.666504","0.646484","-3.79533","-15.4794","31.097","-0.384277","-0.922852","0.0265045","1","0.203125","-0.0887451","-0.975098","-0.370605","131189"
"[446]",,"2061","148","0","-3.72809","-15.8299","0.2","31.1476","0.668945","0.673828","-3.74981","-15.9476","31.1471","-0.312256","-0.950195","0.00747299","1","0.250488","-0.0805664","-0.964355","-0.407959","131189"
"[447]",,"1726","149","0","-3.62599","-15.7403","0.2","31.2458","0.655273","0.674805","-3.64817","-15.8564","31.2454","-0.329346","-0.943359","0.0401001","1","-0.0296936","-0.0429077","-0.998535","-0.13208","131189"
"[448]",,"2061","149","0","-3.72809","-15.8299","0.2","31.1476","0.668945","0.673828","-3.74981","-15.9476","31.1471","-0.312256","-0.950195","0.00747299","1","0.250488","-0.0805664","-0.964355","-0.407959","131189"
"[449]",,"2062","149","0","-3.70789","-16.324","0.2","31.1931","0.670898","0.702637","-3.72795","-16.441","31.1937","-0.248535","-0.968262","-0.0200043","1","0.236816","-0.057373","-0.969727","-0.384521","131189"
