Index	Launch Debugger	Vertex_ID	Primitive_ID	Instance_ID	SV_POSITION_C0	SV_POSITION_C1	SV_POSITION_C2	SV_POSITION_C3	TEXCOORD2_C0	TEXCOORD2_C1	TEXCOORD2_C2	TEXCOORD3_C0	TEXCOORD3_C1
[136]	913	45	0	-3.31026	-6.01835	0.2	25.5036	0.966797	0.254883	-0.00904846	201	255
[137]	838	45	0	-3.36785	-6.2222	0.2	25.529	0.971191	0.238647	-0.00207329	201	255
[138]	841	46	0	-3.47994	-6.4499	0.2	25.57	0.90625	0.422607	-0.00836182	201	255
[139]	826	46	0	-3.25266	-6.25818	0.2	25.5645	0.925781	0.102173	-0.363525	201	255
[140]	838	46	0	-3.36785	-6.2222	0.2	25.529	0.971191	0.238647	-0.00207329	201	255
[141]	838	47	0	-3.36785	-6.2222	0.2	25.529	0.971191	0.238647	-0.00207329	201	255
[142]	840	47	0	-3.57512	-6.38448	0.2	25.4958	0.803711	0.485596	0.344727	201	255
[143]	841	47	0	-3.47994	-6.4499	0.2	25.57	0.90625	0.422607	-0.00836182	201	255
[144]	840	48	0	-3.57512	-6.38448	0.2	25.4958	0.803711	0.485596	0.344727	201	255
[145]	833	48	0	-3.55047	-6.59325	0.2	25.6252	0.842773	0.536133	0.0491943	201	255
[146]	841	48	0	-3.47994	-6.4499	0.2	25.57	0.90625	0.422607	-0.00836182	201	255
[147]	833	49	0	-3.55047	-6.59325	0.2	25.6252	0.842773	0.536133	0.0491943	201	255
[148]	840	49	0	-3.57512	-6.38448	0.2	25.4958	0.803711	0.485596	0.344727	201	255
[149]	621	49	0	-3.63467	-6.56608	0.2	25.5479	0.760742	0.57666	0.298828	201	255
[150]	927	50	0	-3.12545	-6.14426	0.2	25.443	-0.0894165	-0.214233	-0.972656	201	255
[151]	827	50	0	-3.12326	-6.33563	0.2	25.3616	-0.251221	0.0191956	-0.967773	201	255
[152]	835	50	0	-3.12753	-6.14927	0.2	25.3567	-0.315918	-0.211182	-0.924805	201	255
[153]	835	51	0	-3.12753	-6.14927	0.2	25.3567	-0.315918	-0.211182	-0.924805	201	255
[154]	1016	51	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[155]	927	51	0	-3.12545	-6.14426	0.2	25.443	-0.0894165	-0.214233	-0.972656	201	255
[156]	927	52	0	-3.12545	-6.14426	0.2	25.443	-0.0894165	-0.214233	-0.972656	201	255
[157]	1016	52	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[158]	928	52	0	-3.14474	-6.10726	0.2	25.4959	0.505371	-0.06604	-0.860352	201	255
[159]	1016	53	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[160]	830	53	0	-3.21219	-6.06973	0.2	25.5244	0.89209	0.105835	-0.439209	201	255
[161]	928	53	0	-3.14474	-6.10726	0.2	25.4959	0.505371	-0.06604	-0.860352	201	255
[162]	830	54	0	-3.21219	-6.06973	0.2	25.5244	0.89209	0.105835	-0.439209	201	255
[163]	1016	54	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[164]	832	54	0	-3.14199	-5.85822	0.2	25.4781	0.850586	0.019104	-0.525879	201	255
[165]	832	55	0	-3.14199	-5.85822	0.2	25.4781	0.850586	0.019104	-0.525879	201	255
[166]	913	55	0	-3.31026	-6.01835	0.2	25.5036	0.966797	0.254883	-0.00904846	201	255
[167]	830	55	0	-3.21219	-6.06973	0.2	25.5244	0.89209	0.105835	-0.439209	201	255
[168]	913	56	0	-3.31026	-6.01835	0.2	25.5036	0.966797	0.254883	-0.00904846	201	255
[169]	832	56	0	-3.14199	-5.85822	0.2	25.4781	0.850586	0.019104	-0.525879	201	255
[170]	929	56	0	-3.24625	-5.75007	0.2	25.4222	0.844238	0.521484	0.123413	201	255
[171]	913	57	0	-3.31026	-6.01835	0.2	25.5036	0.966797	0.254883	-0.00904846	201	255
[172]	929	57	0	-3.24625	-5.75007	0.2	25.4222	0.844238	0.521484	0.123413	201	255
[173]	645	57	0	-3.40544	-5.94409	0.2	25.4276	0.751953	0.523438	0.399414	201	255
[174]	645	58	0	-3.40544	-5.94409	0.2	25.4276	0.751953	0.523438	0.399414	201	255
[175]	838	58	0	-3.36785	-6.2222	0.2	25.529	0.971191	0.238647	-0.00207329	201	255
[176]	913	58	0	-3.31026	-6.01835	0.2	25.5036	0.966797	0.254883	-0.00904846	201	255
[177]	838	59	0	-3.36785	-6.2222	0.2	25.529	0.971191	0.238647	-0.00207329	201	255
[178]	645	59	0	-3.40544	-5.94409	0.2	25.4276	0.751953	0.523438	0.399414	201	255
[179]	694	59	0	-3.48492	-6.14449	0.2	25.4624	0.821777	0.449707	0.349854	201	255
[180]	840	60	0	-3.57512	-6.38448	0.2	25.4958	0.803711	0.485596	0.344727	201	255
[181]	838	60	0	-3.36785	-6.2222	0.2	25.529	0.971191	0.238647	-0.00207329	201	255
[182]	694	60	0	-3.48492	-6.14449	0.2	25.4624	0.821777	0.449707	0.349854	201	255
[183]	1016	61	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[184]	835	61	0	-3.12753	-6.14927	0.2	25.3567	-0.315918	-0.211182	-0.924805	201	255
[185]	646	61	0	-3.08124	-5.92907	0.2	25.3479	-0.211426	-0.491211	-0.845215	201	255
[186]	646	62	0	-3.08124	-5.92907	0.2	25.3479	-0.211426	-0.491211	-0.845215	201	255
[187]	648	62	0	-3.01775	-5.7033	0.2	25.397	0.44165	-0.491943	-0.75	201	255
[188]	1016	62	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[189]	831	63	0	-3.04861	-5.64591	0.2	25.4227	0.900879	0.0338745	-0.43335	201	255
[190]	1016	63	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[191]	648	63	0	-3.01775	-5.7033	0.2	25.397	0.44165	-0.491943	-0.75	201	255
[192]	1016	64	0	-3.09092	-5.91581	0.2	25.4229	0.208252	-0.371582	-0.904785	201	255
[193]	831	64	0	-3.04861	-5.64591	0.2	25.4227	0.900879	0.0338745	-0.43335	201	255
[194]	832	64	0	-3.14199	-5.85822	0.2	25.4781	0.850586	0.019104	-0.525879	201	255
[195]	836	65	0	-3.11107	-5.5733	0.2	25.3848	0.82666	0.560059	0.049469	201	255
[196]	832	65	0	-3.14199	-5.85822	0.2	25.4781	0.850586	0.019104	-0.525879	201	255
