"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[14]",,"15","4","0","-5.46649","-16.4444","0.2","30.1028","-0.0952759","0.804199","-5.50577","-16.5559","30.0833","-0.290771","-0.216675","-0.932129","-1","-0.868164","-0.350098","0.351074","0.0575562","131190"
"[15]",,"9","5","0","-5.41563","-16.1743","0.2","30.126","-0.115601","0.800293","-5.45418","-16.2866","30.1076","-0.583008","-0.281738","-0.761719","-1","-0.65625","-0.385498","0.648438","0.013443","131190"
"[16]",,"18","5","0","-5.44185","-16.367","0.2","30.0043","-0.0967407","0.785645","-5.48045","-16.478","29.9852","-0.833496","-0.425781","-0.351807","-1","-0.289795","-0.19397","0.9375","0.112732","131190"
"[17]",,"8","5","0","-5.40771","-16.1812","0.2","30.0095","-0.111145","0.781738","-5.44576","-16.2926","29.9911","-0.881348","-0.373535","-0.288574","-1","-0.213989","-0.222656","0.951172","0.0639648","131190"
"[18]",,"8","6","0","-5.40771","-16.1812","0.2","30.0095","-0.111145","0.781738","-5.44576","-16.2926","29.9911","-0.881348","-0.373535","-0.288574","-1","-0.213989","-0.222656","0.951172","0.0639648","131190"
"[19]",,"7","6","0","-5.33956","-15.859","0.2","30.1306","-0.139893","0.793945","-5.37713","-15.9721","30.1135","-0.759277","-0.321289","-0.565918","-1","-0.467285","-0.337891","0.816895","0.0267487","131190"
"[20]",,"9","6","0","-5.41563","-16.1743","0.2","30.126","-0.115601","0.800293","-5.45418","-16.2866","30.1076","-0.583008","-0.281738","-0.761719","-1","-0.65625","-0.385498","0.648438","0.013443","131190"
"[21]",,"10","7","0","-5.54587","-16.6517","0.2","30.1289","-0.0797119","0.816895","-5.58591","-16.7626","30.1084","-0.150269","-0.181152","-0.972168","-1","-0.866699","-0.450684","0.213379","-0.0846558","131190"
"[22]",,"11","7","0","-5.55988","-16.9425","0.2","30.0621","-0.054718","0.812988","-5.60048","-17.0523","30.0406","-0.0624695","-0.124817","-0.990234","-1","-0.841797","-0.530273","0.102966","-0.219238","131190"
"[23]",,"0","7","0","-5.50317","-16.6563","0.2","30.0823","-0.0791016","0.807129","-5.543","-16.7673","30.062","-0.291748","-0.247925","-0.923828","-1","-0.862793","-0.348633","0.367188","0.0496826","131190"
"[24]",,"2","8","0","-5.53587","-16.9099","0.2","29.9502","-0.0541382","0.797852","-5.57586","-17.0193","29.929","-0.721191","-0.499023","-0.480225","-1","-0.365967","-0.2854","0.885742","0.0247498","131190"
"[25]",,"0","8","0","-5.50317","-16.6563","0.2","30.0823","-0.0791016","0.807129","-5.543","-16.7673","30.062","-0.291748","-0.247925","-0.923828","-1","-0.862793","-0.348633","0.367188","0.0496826","131190"
"[26]",,"11","8","0","-5.55988","-16.9425","0.2","30.0621","-0.054718","0.812988","-5.60048","-17.0523","30.0406","-0.0624695","-0.124817","-0.990234","-1","-0.841797","-0.530273","0.102966","-0.219238","131190"
"[27]",,"0","9","0","-5.50317","-16.6563","0.2","30.0823","-0.0791016","0.807129","-5.543","-16.7673","30.062","-0.291748","-0.247925","-0.923828","-1","-0.862793","-0.348633","0.367188","0.0496826","131190"
"[28]",,"2","9","0","-5.53587","-16.9099","0.2","29.9502","-0.0541382","0.797852","-5.57586","-17.0193","29.929","-0.721191","-0.499023","-0.480225","-1","-0.365967","-0.2854","0.885742","0.0247498","131190"
"[29]",,"5","9","0","-5.48415","-16.5891","0.2","29.9888","-0.0791626","0.790527","-5.52335","-16.6995","29.9688","-0.797363","-0.477295","-0.370117","-1","-0.328369","-0.15564","0.931641","0.155762","131190"
"[30]",,"4","10","0","-5.57124","-16.8804","0.2","29.9118","-0.0508423","0.789551","-5.61097","-16.9891","29.8905","-0.721191","-0.585449","0.369629","-1","0.435791","0.0180054","0.899414","0.0346069","131190"
"[31]",,"5","10","0","-5.48415","-16.5891","0.2","29.9888","-0.0791626","0.790527","-5.52335","-16.6995","29.9688","-0.797363","-0.477295","-0.370117","-1","-0.328369","-0.15564","0.931641","0.155762","131190"
"[32]",,"2","10","0","-5.53587","-16.9099","0.2","29.9502","-0.0541382","0.797852","-5.57586","-17.0193","29.929","-0.721191","-0.499023","-0.480225","-1","-0.365967","-0.2854","0.885742","0.0247498","131190"
"[33]",,"5","11","0","-5.48415","-16.5891","0.2","29.9888","-0.0791626","0.790527","-5.52335","-16.6995","29.9688","-0.797363","-0.477295","-0.370117","-1","-0.328369","-0.15564","0.931641","0.155762","131190"
"[34]",,"4","11","0","-5.57124","-16.8804","0.2","29.9118","-0.0508423","0.789551","-5.61097","-16.9891","29.8905","-0.721191","-0.585449","0.369629","-1","0.435791","0.0180054","0.899414","0.0346069","131190"
"[35]",,"1","11","0","-5.53116","-16.543","0.2","29.9515","-0.0759888","0.777832","-5.57005","-16.6527","29.9315","-0.718262","-0.521973","0.459717","-1","0.460938","0.134033","0.877441","0.128784","131190"
"[36]",,"3","12","0","-5.50238","-16.3495","0.2","29.9613","-0.0912476","0.772461","-5.54073","-16.4596","29.942","-0.738281","-0.498047","0.454834","-1","0.481689","0.0859985","0.87207","0.0759888","131190"
"[37]",,"5","12","0","-5.48415","-16.5891","0.2","29.9888","-0.0791626","0.790527","-5.52335","-16.6995","29.9688","-0.797363","-0.477295","-0.370117","-1","-0.328369","-0.15564","0.931641","0.155762","131190"
"[38]",,"1","12","0","-5.53116","-16.543","0.2","29.9515","-0.0759888","0.777832","-5.57005","-16.6527","29.9315","-0.718262","-0.521973","0.459717","-1","0.460938","0.134033","0.877441","0.128784","131190"
"[39]",,"5","13","0","-5.48415","-16.5891","0.2","29.9888","-0.0791626","0.790527","-5.52335","-16.6995","29.9688","-0.797363","-0.477295","-0.370117","-1","-0.328369","-0.15564","0.931641","0.155762","131190"
"[40]",,"3","13","0","-5.50238","-16.3495","0.2","29.9613","-0.0912476","0.772461","-5.54073","-16.4596","29.942","-0.738281","-0.498047","0.454834","-1","0.481689","0.0859985","0.87207","0.0759888","131190"
"[41]",,"18","13","0","-5.44185","-16.367","0.2","30.0043","-0.0967407","0.785645","-5.48045","-16.478","29.9852","-0.833496","-0.425781","-0.351807","-1","-0.289795","-0.19397","0.9375","0.112732","131190"
"[42]",,"16","14","0","-5.47881","-16.1498","0.2","29.9719","-0.107056","0.767578","-5.51658","-16.2602","29.9533","-0.745117","-0.448242","0.493164","-1","0.54541","0.0203857","0.837891","-0.0137939","131190"
"[43]",,"18","14","0","-5.44185","-16.367","0.2","30.0043","-0.0967407","0.785645","-5.48045","-16.478","29.9852","-0.833496","-0.425781","-0.351807","-1","-0.289795","-0.19397","0.9375","0.112732","131190"
"[44]",,"3","14","0","-5.50238","-16.3495","0.2","29.9613","-0.0912476","0.772461","-5.54073","-16.4596","29.942","-0.738281","-0.498047","0.454834","-1","0.481689","0.0859985","0.87207","0.0759888","131190"
"[45]",,"18","15","0","-5.44185","-16.367","0.2","30.0043","-0.0967407","0.785645","-5.48045","-16.478","29.9852","-0.833496","-0.425781","-0.351807","-1","-0.289795","-0.19397","0.9375","0.112732","131190"
"[46]",,"16","15","0","-5.47881","-16.1498","0.2","29.9719","-0.107056","0.767578","-5.51658","-16.2602","29.9533","-0.745117","-0.448242","0.493164","-1","0.54541","0.0203857","0.837891","-0.0137939","131190"
"[47]",,"8","15","0","-5.40771","-16.1812","0.2","30.0095","-0.111145","0.781738","-5.44576","-16.2926","29.9911","-0.881348","-0.373535","-0.288574","-1","-0.213989","-0.222656","0.951172","0.0639648","131190"
"[48]",,"11","16","0","-5.55988","-16.9425","0.2","30.0621","-0.054718","0.812988","-5.60048","-17.0523","30.0406","-0.0624695","-0.124817","-0.990234","-1","-0.841797","-0.530273","0.102966","-0.219238","131190"
"[49]",,"10","16","0","-5.54587","-16.6517","0.2","30.1289","-0.0797119","0.816895","-5.58591","-16.7626","30.1084","-0.150269","-0.181152","-0.972168","-1","-0.866699","-0.450684","0.213379","-0.0846558","131190"
"[50]",,"17","16","0","-5.64823","-16.8822","0.2","30.1108","-0.0500183","0.830078","-5.68882","-16.9911","30.0891","-0.115662","-0.258545","-0.959473","-1","-0.703613","-0.664062","0.25293","-0.438721","131190"
"[51]",,"17","17","0","-5.64823","-16.8822","0.2","30.1108","-0.0500183","0.830078","-5.68882","-16.9911","30.0891","-0.115662","-0.258545","-0.959473","-1","-0.703613","-0.664062","0.25293","-0.438721","131190"
"[52]",,"4385","17","0","-5.60283","-17.0642","0.2","30.0305","-0.0396118","0.814453","-5.64359","-17.1731","30.0084","0.0799561","-0.0324097","-0.996094","-1","-0.759766","-0.645508","-0.0774536","-0.402344","131190"
"[53]",,"11","17","0","-5.55988","-16.9425","0.2","30.0621","-0.054718","0.812988","-5.60048","-17.0523","30.0406","-0.0624695","-0.124817","-0.990234","-1","-0.841797","-0.530273","0.102966","-0.219238","131190"
"[54]",,"4385","18","0","-5.60283","-17.0642","0.2","30.0305","-0.0396118","0.814453","-5.64359","-17.1731","30.0084","0.0799561","-0.0324097","-0.996094","-1","-0.759766","-0.645508","-0.0774536","-0.402344","131190"
"[55]",,"2","18","0","-5.53587","-16.9099","0.2","29.9502","-0.0541382","0.797852","-5.57586","-17.0193","29.929","-0.721191","-0.499023","-0.480225","-1","-0.365967","-0.2854","0.885742","0.0247498","131190"
"[56]",,"11","18","0","-5.55988","-16.9425","0.2","30.0621","-0.054718","0.812988","-5.60048","-17.0523","30.0406","-0.0624695","-0.124817","-0.990234","-1","-0.841797","-0.530273","0.102966","-0.219238","131190"
"[57]",,"2","19","0","-5.53587","-16.9099","0.2","29.9502","-0.0541382","0.797852","-5.57586","-17.0193","29.929","-0.721191","-0.499023","-0.480225","-1","-0.365967","-0.2854","0.885742","0.0247498","131190"
"[58]",,"4385","19","0","-5.60283","-17.0642","0.2","30.0305","-0.0396118","0.814453","-5.64359","-17.1731","30.0084","0.0799561","-0.0324097","-0.996094","-1","-0.759766","-0.645508","-0.0774536","-0.402344","131190"
"[59]",,"4392","19","0","-5.58479","-17.0772","0.2","29.947","-0.0376892","0.801758","-5.62523","-17.1859","29.9251","-0.838379","-0.422119","-0.344727","-1","-0.088623","-0.473633","0.875977","-0.262451","131190"
"[60]",,"4392","20","0","-5.58479","-17.0772","0.2","29.947","-0.0376892","0.801758","-5.62523","-17.1859","29.9251","-0.838379","-0.422119","-0.344727","-1","-0.088623","-0.473633","0.875977","-0.262451","131190"
"[61]",,"4","20","0","-5.57124","-16.8804","0.2","29.9118","-0.0508423","0.789551","-5.61097","-16.9891","29.8905","-0.721191","-0.585449","0.369629","-1","0.435791","0.0180054","0.899414","0.0346069","131190"
"[62]",,"2","20","0","-5.53587","-16.9099","0.2","29.9502","-0.0541382","0.797852","-5.57586","-17.0193","29.929","-0.721191","-0.499023","-0.480225","-1","-0.365967","-0.2854","0.885742","0.0247498","131190"
"[63]",,"4","21","0","-5.57124","-16.8804","0.2","29.9118","-0.0508423","0.789551","-5.61097","-16.9891","29.8905","-0.721191","-0.585449","0.369629","-1","0.435791","0.0180054","0.899414","0.0346069","131190"
"[64]",,"4392","21","0","-5.58479","-17.0772","0.2","29.947","-0.0376892","0.801758","-5.62523","-17.1859","29.9251","-0.838379","-0.422119","-0.344727","-1","-0.088623","-0.473633","0.875977","-0.262451","131190"
"[65]",,"4410","21","0","-5.62598","-17.0196","0.2","29.9369","-0.0354309","0.791992","-5.6662","-17.1278","29.9149","-0.506836","-0.648926","0.567383","-1","0.800781","-0.133545","0.584473","-0.283691","131190"
"[66]",,"4410","22","0","-5.62598","-17.0196","0.2","29.9369","-0.0354309","0.791992","-5.6662","-17.1278","29.9149","-0.506836","-0.648926","0.567383","-1","0.800781","-0.133545","0.584473","-0.283691","131190"
"[67]",,"246","22","0","-5.64635","-16.8741","0.2","29.9227","-0.0422974","0.780273","-5.68609","-16.9821","29.9011","-0.353027","-0.600098","0.717773","-1","0.874023","0.0310669","0.484131","-0.169556","131190"
"[68]",,"4","22","0","-5.57124","-16.8804","0.2","29.9118","-0.0508423","0.789551","-5.61097","-16.9891","29.8905","-0.721191","-0.585449","0.369629","-1","0.435791","0.0180054","0.899414","0.0346069","131190"
"[69]",,"19","23","0","-5.60238","-16.5264","0.2","29.9565","-0.0698242","0.76709","-5.64125","-16.6354","29.9363","-0.478271","-0.517578","0.709473","-1","0.720215","0.222778","0.656738","0.0757446","131190"
"[70]",,"4","23","0","-5.57124","-16.8804","0.2","29.9118","-0.0508423","0.789551","-5.61097","-16.9891","29.8905","-0.721191","-0.585449","0.369629","-1","0.435791","0.0180054","0.899414","0.0346069","131190"
"[71]",,"246","23","0","-5.64635","-16.8741","0.2","29.9227","-0.0422974","0.780273","-5.68609","-16.9821","29.9011","-0.353027","-0.600098","0.717773","-1","0.874023","0.0310669","0.484131","-0.169556","131190"
"[72]",,"4","24","0","-5.57124","-16.8804","0.2","29.9118","-0.0508423","0.789551","-5.61097","-16.9891","29.8905","-0.721191","-0.585449","0.369629","-1","0.435791","0.0180054","0.899414","0.0346069","131190"
"[73]",,"19","24","0","-5.60238","-16.5264","0.2","29.9565","-0.0698242","0.76709","-5.64125","-16.6354","29.9363","-0.478271","-0.517578","0.709473","-1","0.720215","0.222778","0.656738","0.0757446","131190"
"[74]",,"1","24","0","-5.53116","-16.543","0.2","29.9515","-0.0759888","0.777832","-5.57005","-16.6527","29.9315","-0.718262","-0.521973","0.459717","-1","0.460938","0.134033","0.877441","0.128784","131190"
"[75]",,"19","25","0","-5.60238","-16.5264","0.2","29.9565","-0.0698242","0.76709","-5.64125","-16.6354","29.9363","-0.478271","-0.517578","0.709473","-1","0.720215","0.222778","0.656738","0.0757446","131190"
"[76]",,"3","25","0","-5.50238","-16.3495","0.2","29.9613","-0.0912476","0.772461","-5.54073","-16.4596","29.942","-0.738281","-0.498047","0.454834","-1","0.481689","0.0859985","0.87207","0.0759888","131190"
"[77]",,"1","25","0","-5.53116","-16.543","0.2","29.9515","-0.0759888","0.777832","-5.57005","-16.6527","29.9315","-0.718262","-0.521973","0.459717","-1","0.460938","0.134033","0.877441","0.128784","131190"
"[78]",,"3","26","0","-5.50238","-16.3495","0.2","29.9613","-0.0912476","0.772461","-5.54073","-16.4596","29.942","-0.738281","-0.498047","0.454834","-1","0.481689","0.0859985","0.87207","0.0759888","131190"
"[79]",,"19","26","0","-5.60238","-16.5264","0.2","29.9565","-0.0698242","0.76709","-5.64125","-16.6354","29.9363","-0.478271","-0.517578","0.709473","-1","0.720215","0.222778","0.656738","0.0757446","131190"
"[80]",,"249","26","0","-5.57314","-16.3412","0.2","29.9651","-0.0854492","0.761719","-5.61148","-16.4507","29.9455","-0.523926","-0.4729","0.708008","-1","0.737305","0.161011","0.65625","0.00923157","131190"
"[81]",,"16","27","0","-5.47881","-16.1498","0.2","29.9719","-0.107056","0.767578","-5.51658","-16.2602","29.9533","-0.745117","-0.448242","0.493164","-1","0.54541","0.0203857","0.837891","-0.0137939","131190"
"[82]",,"3","27","0","-5.50238","-16.3495","0.2","29.9613","-0.0912476","0.772461","-5.54073","-16.4596","29.942","-0.738281","-0.498047","0.454834","-1","0.481689","0.0859985","0.87207","0.0759888","131190"
"[83]",,"249","27","0","-5.57314","-16.3412","0.2","29.9651","-0.0854492","0.761719","-5.61148","-16.4507","29.9455","-0.523926","-0.4729","0.708008","-1","0.737305","0.161011","0.65625","0.00923157","131190"
"[84]",,"4385","28","0","-5.60283","-17.0642","0.2","30.0305","-0.0396118","0.814453","-5.64359","-17.1731","30.0084","0.0799561","-0.0324097","-0.996094","-1","-0.759766","-0.645508","-0.0774536","-0.402344","131190"
"[85]",,"17","28","0","-5.64823","-16.8822","0.2","30.1108","-0.0500183","0.830078","-5.68882","-16.9911","30.0891","-0.115662","-0.258545","-0.959473","-1","-0.703613","-0.664062","0.25293","-0.438721","131190"
"[86]",,"4386","28","0","-5.64914","-17.0243","0.2","30.0362","-0.0359497","0.82373","-5.68977","-17.1327","30.0141","0.650879","0.729492","-0.209717","-1","0.140625","-0.402832","-0.904785","-0.57959","131190"
"[87]",,"246","29","0","-5.64635","-16.8741","0.2","29.9227","-0.0422974","0.780273","-5.68609","-16.9821","29.9011","-0.353027","-0.600098","0.717773","-1","0.874023","0.0310669","0.484131","-0.169556","131190"
"[88]",,"4410","29","0","-5.62598","-17.0196","0.2","29.9369","-0.0354309","0.791992","-5.6662","-17.1278","29.9149","-0.506836","-0.648926","0.567383","-1","0.800781","-0.133545","0.584473","-0.283691","131190"
"[89]",,"4013","29","0","-5.66385","-17.0009","0.2","29.9739","-0.0284424","0.786133","-5.70415","-17.1088","29.9519","-0.0254517","-0.793457","0.608398","-1","0.928223","-0.243286","-0.282471","-0.541504","131190"
"[90]",,"4013","30","0","-5.66385","-17.0009","0.2","29.9739","-0.0284424","0.786133","-5.70415","-17.1088","29.9519","-0.0254517","-0.793457","0.608398","-1","0.928223","-0.243286","-0.282471","-0.541504","131190"
"[91]",,"20","30","0","-5.70959","-16.8475","0.2","29.9828","-0.0326538","0.770508","-5.74947","-16.9551","29.961","-0.724609","-0.415771","0.549805","-1","0.65332","-0.255859","0.712891","-0.32373","131190"
"[92]",,"246","30","0","-5.64635","-16.8741","0.2","29.9227","-0.0422974","0.780273","-5.68609","-16.9821","29.9011","-0.353027","-0.600098","0.717773","-1","0.874023","0.0310669","0.484131","-0.169556","131190"
"[93]",,"245","31","0","-5.6767","-16.5042","0.2","29.9621","-0.0629272","0.755859","-5.71553","-16.6125","29.9416","-0.595215","-0.57959","0.556641","-1","0.595703","0.132446","0.791992","0.0650024","131190"
"[94]",,"246","31","0","-5.64635","-16.8741","0.2","29.9227","-0.0422974","0.780273","-5.68609","-16.9821","29.9011","-0.353027","-0.600098","0.717773","-1","0.874023","0.0310669","0.484131","-0.169556","131190"
"[95]",,"20","31","0","-5.70959","-16.8475","0.2","29.9828","-0.0326538","0.770508","-5.74947","-16.9551","29.961","-0.724609","-0.415771","0.549805","-1","0.65332","-0.255859","0.712891","-0.32373","131190"
"[96]",,"246","32","0","-5.64635","-16.8741","0.2","29.9227","-0.0422974","0.780273","-5.68609","-16.9821","29.9011","-0.353027","-0.600098","0.717773","-1","0.874023","0.0310669","0.484131","-0.169556","131190"
"[97]",,"245","32","0","-5.6767","-16.5042","0.2","29.9621","-0.0629272","0.755859","-5.71553","-16.6125","29.9416","-0.595215","-0.57959","0.556641","-1","0.595703","0.132446","0.791992","0.0650024","131190"
"[98]",,"19","32","0","-5.60238","-16.5264","0.2","29.9565","-0.0698242","0.76709","-5.64125","-16.6354","29.9363","-0.478271","-0.517578","0.709473","-1","0.720215","0.222778","0.656738","0.0757446","131190"
"[99]",,"248","33","0","-5.64833","-16.3249","0.2","29.972","-0.0791626","0.750977","-5.68664","-16.4337","29.9522","-0.597656","-0.498779","0.627441","-1","0.647949","0.155151","0.745605","0.055542","131190"
"[100]",,"19","33","0","-5.60238","-16.5264","0.2","29.9565","-0.0698242","0.76709","-5.64125","-16.6354","29.9363","-0.478271","-0.517578","0.709473","-1","0.720215","0.222778","0.656738","0.0757446","131190"
"[101]",,"245","33","0","-5.6767","-16.5042","0.2","29.9621","-0.0629272","0.755859","-5.71553","-16.6125","29.9416","-0.595215","-0.57959","0.556641","-1","0.595703","0.132446","0.791992","0.0650024","131190"
"[102]",,"19","34","0","-5.60238","-16.5264","0.2","29.9565","-0.0698242","0.76709","-5.64125","-16.6354","29.9363","-0.478271","-0.517578","0.709473","-1","0.720215","0.222778","0.656738","0.0757446","131190"
"[103]",,"248","34","0","-5.64833","-16.3249","0.2","29.972","-0.0791626","0.750977","-5.68664","-16.4337","29.9522","-0.597656","-0.498779","0.627441","-1","0.647949","0.155151","0.745605","0.055542","131190"
"[104]",,"249","34","0","-5.57314","-16.3412","0.2","29.9651","-0.0854492","0.761719","-5.61148","-16.4507","29.9455","-0.523926","-0.4729","0.708008","-1","0.737305","0.161011","0.65625","0.00923157","131190"
"[105]",,"21","35","0","-5.62283","-16.1348","0.2","29.9781","-0.0958252","0.746094","-5.66057","-16.244","29.959","-0.625977","-0.431152","0.649902","-1","0.685547","0.0866699","0.723145","-0.0265198","131190"
"[106]",,"249","35","0","-5.57314","-16.3412","0.2","29.9651","-0.0854492","0.761719","-5.61148","-16.4507","29.9455","-0.523926","-0.4729","0.708008","-1","0.737305","0.161011","0.65625","0.00923157","131190"
"[107]",,"248","35","0","-5.64833","-16.3249","0.2","29.972","-0.0791626","0.750977","-5.68664","-16.4337","29.9522","-0.597656","-0.498779","0.627441","-1","0.647949","0.155151","0.745605","0.055542","131190"
"[108]",,"21","36","0","-5.62283","-16.1348","0.2","29.9781","-0.0958252","0.746094","-5.66057","-16.244","29.959","-0.625977","-0.431152","0.649902","-1","0.685547","0.0866699","0.723145","-0.0265198","131190"
"[109]",,"16","36","0","-5.47881","-16.1498","0.2","29.9719","-0.107056","0.767578","-5.51658","-16.2602","29.9533","-0.745117","-0.448242","0.493164","-1","0.54541","0.0203857","0.837891","-0.0137939","131190"
"[110]",,"249","36","0","-5.57314","-16.3412","0.2","29.9651","-0.0854492","0.761719","-5.61148","-16.4507","29.9455","-0.523926","-0.4729","0.708008","-1","0.737305","0.161011","0.65625","0.00923157","131190"
"[111]",,"4013","37","0","-5.66385","-17.0009","0.2","29.9739","-0.0284424","0.786133","-5.70415","-17.1088","29.9519","-0.0254517","-0.793457","0.608398","-1","0.928223","-0.243286","-0.282471","-0.541504","131190"
"[112]",,"4409","37","0","-5.64823","-16.8822","0.2","30.1108","-0.00835419","0.776855","-5.68882","-16.9911","30.0891","0.614258","-0.75","-0.245483","1","-0.703613","-0.664062","0.25293","-0.438721","131190"
"[113]",,"20","37","0","-5.70959","-16.8475","0.2","29.9828","-0.0326538","0.770508","-5.74947","-16.9551","29.961","-0.724609","-0.415771","0.549805","-1","0.65332","-0.255859","0.712891","-0.32373","131190"
"[114]",,"4409","38","0","-5.64823","-16.8822","0.2","30.1108","-0.00835419","0.776855","-5.68882","-16.9911","30.0891","0.614258","-0.75","-0.245483","1","-0.703613","-0.664062","0.25293","-0.438721","131190"
"[115]",,"4013","38","0","-5.66385","-17.0009","0.2","29.9739","-0.0284424","0.786133","-5.70415","-17.1088","29.9519","-0.0254517","-0.793457","0.608398","-1","0.928223","-0.243286","-0.282471","-0.541504","131190"
"[116]",,"4387","38","0","-5.64914","-17.0243","0.2","30.0362","-0.0181885","0.789062","-5.68977","-17.1327","30.0141","-0.0852051","-0.907715","0.411377","-1","0.140625","-0.402832","-0.904785","-0.57959","131190"
"[117]",,"247","39","0","-5.81557","-16.6469","0.2","29.9212","-0.0292206","0.739746","-5.85437","-16.7528","29.8998","-0.827148","-0.436279","0.354248","-1","0.343994","0.0501099","0.9375","0.106873","131190"
"[118]",,"245","39","0","-5.6767","-16.5042","0.2","29.9621","-0.0629272","0.755859","-5.71553","-16.6125","29.9416","-0.595215","-0.57959","0.556641","-1","0.595703","0.132446","0.791992","0.0650024","131190"
"[119]",,"20","39","0","-5.70959","-16.8475","0.2","29.9828","-0.0326538","0.770508","-5.74947","-16.9551","29.961","-0.724609","-0.415771","0.549805","-1","0.65332","-0.255859","0.712891","-0.32373","131190"
"[120]",,"245","40","0","-5.6767","-16.5042","0.2","29.9621","-0.0629272","0.755859","-5.71553","-16.6125","29.9416","-0.595215","-0.57959","0.556641","-1","0.595703","0.132446","0.791992","0.0650024","131190"
"[121]",,"247","40","0","-5.81557","-16.6469","0.2","29.9212","-0.0292206","0.739746","-5.85437","-16.7528","29.8998","-0.827148","-0.436279","0.354248","-1","0.343994","0.0501099","0.9375","0.106873","131190"
"[122]",,"252","40","0","-5.81275","-16.4525","0.2","29.9153","-0.0493164","0.733398","-5.8512","-16.5591","29.8944","-0.59668","-0.608398","0.523438","-1","0.505371","0.197021","0.840332","0.178101","131190"
