"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[0]",,"1313","0","0","-9.43661","-9.72379","0.2","27.4466","2.11133","0.171265","-9.45957","-9.81316","27.4436","0.51709","0.562988","0.64502","-1","-0.578613","-0.326416","0.74707","-0.491699","131191"
"[1]",,"1311","0","0","-9.42744","-9.71934","0.2","27.424","2.10938","0.174072","-9.45043","-9.80865","27.421","-0.252686","0.412354","0.875","-1","-0.715332","-0.688477","0.118408","-0.956055","131191"
"[2]",,"1325","0","0","-9.43925","-9.68378","0.2","27.4515","2.11719","0.173828","-9.46239","-9.77367","27.4489","-0.244019","0.656738","0.713379","-1","-0.958008","-0.0409851","-0.283936","-0.726074","131191"
"[3]",,"1325","1","0","-9.43925","-9.68378","0.2","27.4515","2.11719","0.173828","-9.46239","-9.77367","27.4489","-0.244019","0.656738","0.713379","-1","-0.958008","-0.0409851","-0.283936","-0.726074","131191"
"[4]",,"4003","1","0","-9.44313","-9.71087","0.2","27.4722","2.11523","0.170288","-9.46622","-9.80082","27.4695","0.190674","0.807617","0.557617","-1","-0.943359","0.308838","-0.120483","-0.43457","131191"
"[5]",,"1313","1","0","-9.43661","-9.72379","0.2","27.4466","2.11133","0.171265","-9.45957","-9.81316","27.4436","0.51709","0.562988","0.64502","-1","-0.578613","-0.326416","0.74707","-0.491699","131191"
"[6]",,"4003","2","0","-9.44313","-9.71087","0.2","27.4722","2.11523","0.170288","-9.46622","-9.80082","27.4695","0.190674","0.807617","0.557617","-1","-0.943359","0.308838","-0.120483","-0.43457","131191"
"[7]",,"4899","2","0","-9.41775","-9.74641","0.2","27.4842","2.11133","0.165649","-9.44069","-9.8358","27.4812","-0.411377","0.890137","-0.197266","-1","-0.915039","-0.394287","0.0858154","-0.885254","131191"
"[8]",,"1313","2","0","-9.43661","-9.72379","0.2","27.4466","2.11133","0.171265","-9.45957","-9.81316","27.4436","0.51709","0.562988","0.64502","-1","-0.578613","-0.326416","0.74707","-0.491699","131191"
"[9]",,"4003","3","0","-9.44313","-9.71087","0.2","27.4722","2.11523","0.170288","-9.46622","-9.80082","27.4695","0.190674","0.807617","0.557617","-1","-0.943359","0.308838","-0.120483","-0.43457","131191"
"[10]",,"4898","3","0","-9.45694","-9.76466","0.2","27.4621","2.11719","0.163452","-9.47982","-9.85413","27.4591","-0.57666","0.32373","-0.75","-1","-0.372314","-0.921387","-0.113342","-0.932617","131191"
"[11]",,"4899","3","0","-9.41775","-9.74641","0.2","27.4842","2.11133","0.165649","-9.44069","-9.8358","27.4812","-0.411377","0.890137","-0.197266","-1","-0.915039","-0.394287","0.0858154","-0.885254","131191"
"[12]",,"1309","4","0","-9.43661","-9.72379","0.2","27.4466","2.11328","0.1604","-9.45957","-9.81316","27.4436","-0.646484","-0.377686","-0.662109","-1","-0.578613","-0.326416","0.74707","-0.491699","131191"
"[13]",,"4899","4","0","-9.41775","-9.74641","0.2","27.4842","2.11133","0.165649","-9.44069","-9.8358","27.4812","-0.411377","0.890137","-0.197266","-1","-0.915039","-0.394287","0.0858154","-0.885254","131191"
"[14]",,"4898","4","0","-9.45694","-9.76466","0.2","27.4621","2.11719","0.163452","-9.47982","-9.85413","27.4591","-0.57666","0.32373","-0.75","-1","-0.372314","-0.921387","-0.113342","-0.932617","131191"
"[15]",,"1310","5","0","-9.46351","-9.8027","0.2","27.4154","2.11914","0.157593","-9.48652","-9.89261","27.4126","-0.457275","0.0688477","-0.88623","-1","-0.459717","-0.871094","0.172241","-0.906738","131191"
"[16]",,"1309","5","0","-9.43661","-9.72379","0.2","27.4466","2.11328","0.1604","-9.45957","-9.81316","27.4436","-0.646484","-0.377686","-0.662109","-1","-0.578613","-0.326416","0.74707","-0.491699","131191"
"[17]",,"4898","5","0","-9.45694","-9.76466","0.2","27.4621","2.11719","0.163452","-9.47982","-9.85413","27.4591","-0.57666","0.32373","-0.75","-1","-0.372314","-0.921387","-0.113342","-0.932617","131191"
"[18]",,"1309","6","0","-9.43661","-9.72379","0.2","27.4466","2.11328","0.1604","-9.45957","-9.81316","27.4436","-0.646484","-0.377686","-0.662109","-1","-0.578613","-0.326416","0.74707","-0.491699","131191"
"[19]",,"1310","6","0","-9.46351","-9.8027","0.2","27.4154","2.11914","0.157593","-9.48652","-9.89261","27.4126","-0.457275","0.0688477","-0.88623","-1","-0.459717","-0.871094","0.172241","-0.906738","131191"
"[20]",,"1326","6","0","-9.42744","-9.71934","0.2","27.424","2.11328","0.157471","-9.45043","-9.80865","27.421","-0.314941","0.164062","-0.93457","-1","-0.715332","-0.688477","0.118408","-0.956055","131191"
"[21]",,"4003","7","0","-9.44313","-9.71087","0.2","27.4722","2.11523","0.170288","-9.46622","-9.80082","27.4695","0.190674","0.807617","0.557617","-1","-0.943359","0.308838","-0.120483","-0.43457","131191"
"[22]",,"1325","7","0","-9.43925","-9.68378","0.2","27.4515","2.11719","0.173828","-9.46239","-9.77367","27.4489","-0.244019","0.656738","0.713379","-1","-0.958008","-0.0409851","-0.283936","-0.726074","131191"
"[23]",,"4005","7","0","-9.49144","-9.69385","0.2","27.459","2.12305","0.173096","-9.51466","-9.78443","27.4566","-0.161255","0.963379","0.214111","-1","-0.587891","0.0869141","-0.804199","-0.475342","131191"
"[24]",,"4005","8","0","-9.49144","-9.69385","0.2","27.459","2.12305","0.173096","-9.51466","-9.78443","27.4566","-0.161255","0.963379","0.214111","-1","-0.587891","0.0869141","-0.804199","-0.475342","131191"
"[25]",,"3983","8","0","-9.47643","-9.75692","0.2","27.483","2.11914","0.166504","-9.49946","-9.84704","27.4802","-0.356934","0.925293","-0.127197","-1","-0.589844","-0.322754","-0.740234","-0.762207","131191"
"[26]",,"4003","8","0","-9.44313","-9.71087","0.2","27.4722","2.11523","0.170288","-9.46622","-9.80082","27.4695","0.190674","0.807617","0.557617","-1","-0.943359","0.308838","-0.120483","-0.43457","131191"
"[27]",,"4898","9","0","-9.45694","-9.76466","0.2","27.4621","2.11719","0.163452","-9.47982","-9.85413","27.4591","-0.57666","0.32373","-0.75","-1","-0.372314","-0.921387","-0.113342","-0.932617","131191"
"[28]",,"4003","9","0","-9.44313","-9.71087","0.2","27.4722","2.11523","0.170288","-9.46622","-9.80082","27.4695","0.190674","0.807617","0.557617","-1","-0.943359","0.308838","-0.120483","-0.43457","131191"
"[29]",,"3983","9","0","-9.47643","-9.75692","0.2","27.483","2.11914","0.166504","-9.49946","-9.84704","27.4802","-0.356934","0.925293","-0.127197","-1","-0.589844","-0.322754","-0.740234","-0.762207","131191"
"[30]",,"3983","10","0","-9.47643","-9.75692","0.2","27.483","2.11914","0.166504","-9.49946","-9.84704","27.4802","-0.356934","0.925293","-0.127197","-1","-0.589844","-0.322754","-0.740234","-0.762207","131191"
"[31]",,"3424","10","0","-9.49566","-9.80382","0.2","27.4264","2.12109","0.159546","-9.51863","-9.89385","27.4236","-0.685547","0.644531","-0.338379","-1","-0.625488","-0.757812","-0.185669","-0.998047","131191"
"[32]",,"4898","10","0","-9.45694","-9.76466","0.2","27.4621","2.11719","0.163452","-9.47982","-9.85413","27.4591","-0.57666","0.32373","-0.75","-1","-0.372314","-0.921387","-0.113342","-0.932617","131191"
"[33]",,"1310","11","0","-9.46351","-9.8027","0.2","27.4154","2.11914","0.157593","-9.48652","-9.89261","27.4126","-0.457275","0.0688477","-0.88623","-1","-0.459717","-0.871094","0.172241","-0.906738","131191"
"[34]",,"4898","11","0","-9.45694","-9.76466","0.2","27.4621","2.11719","0.163452","-9.47982","-9.85413","27.4591","-0.57666","0.32373","-0.75","-1","-0.372314","-0.921387","-0.113342","-0.932617","131191"
"[35]",,"3424","11","0","-9.49566","-9.80382","0.2","27.4264","2.12109","0.159546","-9.51863","-9.89385","27.4236","-0.685547","0.644531","-0.338379","-1","-0.625488","-0.757812","-0.185669","-0.998047","131191"
"[36]",,"3983","12","0","-9.47643","-9.75692","0.2","27.483","2.11914","0.166504","-9.49946","-9.84704","27.4802","-0.356934","0.925293","-0.127197","-1","-0.589844","-0.322754","-0.740234","-0.762207","131191"
"[37]",,"4005","12","0","-9.49144","-9.69385","0.2","27.459","2.12305","0.173096","-9.51466","-9.78443","27.4566","-0.161255","0.963379","0.214111","-1","-0.587891","0.0869141","-0.804199","-0.475342","131191"
"[38]",,"3410","12","0","-9.54223","-9.7865","0.2","27.4484","2.12695","0.164673","-9.56531","-9.8772","27.4459","-0.0298309","0.995605","-0.09021","-1","-0.562988","-0.093689","-0.821289","-0.594727","131191"
"[39]",,"3424","13","0","-9.49566","-9.80382","0.2","27.4264","2.12109","0.159546","-9.51863","-9.89385","27.4236","-0.685547","0.644531","-0.338379","-1","-0.625488","-0.757812","-0.185669","-0.998047","131191"
"[40]",,"3983","13","0","-9.47643","-9.75692","0.2","27.483","2.11914","0.166504","-9.49946","-9.84704","27.4802","-0.356934","0.925293","-0.127197","-1","-0.589844","-0.322754","-0.740234","-0.762207","131191"
"[41]",,"3410","13","0","-9.54223","-9.7865","0.2","27.4484","2.12695","0.164673","-9.56531","-9.8772","27.4459","-0.0298309","0.995605","-0.09021","-1","-0.562988","-0.093689","-0.821289","-0.594727","131191"
"[42]",,"3422","14","0","-9.52157","-9.85094","0.2","27.4457","2.12695","0.155884","-9.54442","-9.9411","27.4428","0.0250397","0.953613","-0.300293","-1","-0.96875","-0.0444031","-0.244629","-0.728027","131191"
"[43]",,"3424","14","0","-9.49566","-9.80382","0.2","27.4264","2.12109","0.159546","-9.51863","-9.89385","27.4236","-0.685547","0.644531","-0.338379","-1","-0.625488","-0.757812","-0.185669","-0.998047","131191"
"[44]",,"3410","14","0","-9.54223","-9.7865","0.2","27.4484","2.12695","0.164673","-9.56531","-9.8772","27.4459","-0.0298309","0.995605","-0.09021","-1","-0.562988","-0.093689","-0.821289","-0.594727","131191"
"[45]",,"3424","15","0","-9.49566","-9.80382","0.2","27.4264","2.12109","0.159546","-9.51863","-9.89385","27.4236","-0.685547","0.644531","-0.338379","-1","-0.625488","-0.757812","-0.185669","-0.998047","131191"
"[46]",,"3422","15","0","-9.52157","-9.85094","0.2","27.4457","2.12695","0.155884","-9.54442","-9.9411","27.4428","0.0250397","0.953613","-0.300293","-1","-0.96875","-0.0444031","-0.244629","-0.728027","131191"
"[47]",,"1528","15","0","-9.51626","-9.86558","0.2","27.4331","2.125","0.154297","-9.53909","-9.95567","27.4302","-0.275879","0.954102","-0.118164","-1","-0.717285","-0.117798","0.687012","-0.437988","131191"
"[48]",,"1528","16","0","-9.51626","-9.86558","0.2","27.4331","2.125","0.154297","-9.53909","-9.95567","27.4302","-0.275879","0.954102","-0.118164","-1","-0.717285","-0.117798","0.687012","-0.437988","131191"
"[49]",,"1529","16","0","-9.52001","-9.86932","0.2","27.4019","2.12109","0.153076","-9.54285","-9.95935","27.3991","-0.669434","0.585449","0.45752","-1","-0.377686","-0.800781","0.464844","-0.745605","131191"
"[50]",,"3424","16","0","-9.49566","-9.80382","0.2","27.4264","2.12109","0.159546","-9.51863","-9.89385","27.4236","-0.685547","0.644531","-0.338379","-1","-0.625488","-0.757812","-0.185669","-0.998047","131191"
"[51]",,"1529","17","0","-9.52001","-9.86932","0.2","27.4019","2.12109","0.153076","-9.54285","-9.95935","27.3991","-0.669434","0.585449","0.45752","-1","-0.377686","-0.800781","0.464844","-0.745605","131191"
"[52]",,"1528","17","0","-9.51626","-9.86558","0.2","27.4331","2.125","0.154297","-9.53909","-9.95567","27.4302","-0.275879","0.954102","-0.118164","-1","-0.717285","-0.117798","0.687012","-0.437988","131191"
"[53]",,"1531","17","0","-9.52258","-9.88648","0.2","27.4215","2.12305","0.152222","-9.54538","-9.97656","27.4186","-0.433594","0.825195","0.361572","-1","-0.0734253","-0.436035","0.896973","-0.197998","131191"
"[54]",,"585","18","0","-9.50587","-9.9355","0.2","27.4441","2.12695","0.148682","-9.52862","-10.0256","27.4411","-0.650879","0.211426","-0.729004","-1","-0.598633","-0.731934","0.326172","-0.868164","131191"
"[55]",,"1531","18","0","-9.52258","-9.88648","0.2","27.4215","2.12305","0.152222","-9.54538","-9.97656","27.4186","-0.433594","0.825195","0.361572","-1","-0.0734253","-0.436035","0.896973","-0.197998","131191"
"[56]",,"1528","18","0","-9.51626","-9.86558","0.2","27.4331","2.125","0.154297","-9.53909","-9.95567","27.4302","-0.275879","0.954102","-0.118164","-1","-0.717285","-0.117798","0.687012","-0.437988","131191"
"[57]",,"3410","19","0","-9.54223","-9.7865","0.2","27.4484","2.12695","0.164673","-9.56531","-9.8772","27.4459","-0.0298309","0.995605","-0.09021","-1","-0.562988","-0.093689","-0.821289","-0.594727","131191"
"[58]",,"3234","19","0","-9.55619","-9.87065","0.2","27.4495","2.13086","0.15564","-9.57897","-9.96094","27.4466","0.0723877","0.90918","-0.410156","-1","-0.519043","-0.311523","-0.795898","-0.722168","131191"
"[59]",,"3422","19","0","-9.52157","-9.85094","0.2","27.4457","2.12695","0.155884","-9.54442","-9.9411","27.4428","0.0250397","0.953613","-0.300293","-1","-0.96875","-0.0444031","-0.244629","-0.728027","131191"
"[60]",,"585","20","0","-9.50587","-9.9355","0.2","27.4441","2.12695","0.148682","-9.52862","-10.0256","27.4411","-0.650879","0.211426","-0.729004","-1","-0.598633","-0.731934","0.326172","-0.868164","131191"
"[61]",,"3422","20","0","-9.52157","-9.85094","0.2","27.4457","2.12695","0.155884","-9.54442","-9.9411","27.4428","0.0250397","0.953613","-0.300293","-1","-0.96875","-0.0444031","-0.244629","-0.728027","131191"
"[62]",,"3234","20","0","-9.55619","-9.87065","0.2","27.4495","2.13086","0.15564","-9.57897","-9.96094","27.4466","0.0723877","0.90918","-0.410156","-1","-0.519043","-0.311523","-0.795898","-0.722168","131191"
"[63]",,"3422","21","0","-9.52157","-9.85094","0.2","27.4457","2.12695","0.155884","-9.54442","-9.9411","27.4428","0.0250397","0.953613","-0.300293","-1","-0.96875","-0.0444031","-0.244629","-0.728027","131191"
"[64]",,"585","21","0","-9.50587","-9.9355","0.2","27.4441","2.12695","0.148682","-9.52862","-10.0256","27.4411","-0.650879","0.211426","-0.729004","-1","-0.598633","-0.731934","0.326172","-0.868164","131191"
"[65]",,"1528","21","0","-9.51626","-9.86558","0.2","27.4331","2.125","0.154297","-9.53909","-9.95567","27.4302","-0.275879","0.954102","-0.118164","-1","-0.717285","-0.117798","0.687012","-0.437988","131191"
"[66]",,"3234","22","0","-9.55619","-9.87065","0.2","27.4495","2.13086","0.15564","-9.57897","-9.96094","27.4466","0.0723877","0.90918","-0.410156","-1","-0.519043","-0.311523","-0.795898","-0.722168","131191"
"[67]",,"3410","22","0","-9.54223","-9.7865","0.2","27.4484","2.12695","0.164673","-9.56531","-9.8772","27.4459","-0.0298309","0.995605","-0.09021","-1","-0.562988","-0.093689","-0.821289","-0.594727","131191"
"[68]",,"3423","22","0","-9.61165","-9.82178","0.2","27.4382","2.13672","0.164307","-9.63461","-9.91268","27.4357","0.177612","0.958496","-0.222046","-1","-0.697266","-0.0336914","-0.716309","-0.626465","131191"
"[69]",,"3981","23","0","-9.60293","-9.91043","0.2","27.4218","2.13867","0.157104","-9.62576","-10.0012","27.4192","0.0267792","0.635742","-0.771484","-1","-0.466797","-0.67334","-0.573242","-0.906738","131191"
"[70]",,"3234","23","0","-9.55619","-9.87065","0.2","27.4495","2.13086","0.15564","-9.57897","-9.96094","27.4466","0.0723877","0.90918","-0.410156","-1","-0.519043","-0.311523","-0.795898","-0.722168","131191"
"[71]",,"3423","23","0","-9.61165","-9.82178","0.2","27.4382","2.13672","0.164307","-9.63461","-9.91268","27.4357","0.177612","0.958496","-0.222046","-1","-0.697266","-0.0336914","-0.716309","-0.626465","131191"
"[72]",,"3234","24","0","-9.55619","-9.87065","0.2","27.4495","2.13086","0.15564","-9.57897","-9.96094","27.4466","0.0723877","0.90918","-0.410156","-1","-0.519043","-0.311523","-0.795898","-0.722168","131191"
"[73]",,"3981","24","0","-9.60293","-9.91043","0.2","27.4218","2.13867","0.157104","-9.62576","-10.0012","27.4192","0.0267792","0.635742","-0.771484","-1","-0.466797","-0.67334","-0.573242","-0.906738","131191"
"[74]",,"3982","24","0","-9.55991","-9.94352","0.2","27.432","2.13477","0.15271","-9.58275","-10.0342","27.4293","-0.0139847","0.436523","-0.899414","-1","-0.0024147","-0.901367","-0.433105","-0.733887","131191"
"[75]",,"3982","25","0","-9.55991","-9.94352","0.2","27.432","2.13477","0.15271","-9.58275","-10.0342","27.4293","-0.0139847","0.436523","-0.899414","-1","-0.0024147","-0.901367","-0.433105","-0.733887","131191"
"[76]",,"585","25","0","-9.50587","-9.9355","0.2","27.4441","2.12695","0.148682","-9.52862","-10.0256","27.4411","-0.650879","0.211426","-0.729004","-1","-0.598633","-0.731934","0.326172","-0.868164","131191"
"[77]",,"3234","25","0","-9.55619","-9.87065","0.2","27.4495","2.13086","0.15564","-9.57897","-9.96094","27.4466","0.0723877","0.90918","-0.410156","-1","-0.519043","-0.311523","-0.795898","-0.722168","131191"
"[78]",,"4004","26","0","-9.55002","-9.93978","0.2","27.4195","2.13477","0.150635","-9.57287","-10.0304","27.4168","0.209106","-0.41748","-0.884277","-1","0.0883179","-0.893555","0.440186","-0.505859","131191"
"[79]",,"585","26","0","-9.50587","-9.9355","0.2","27.4441","2.12695","0.148682","-9.52862","-10.0256","27.4411","-0.650879","0.211426","-0.729004","-1","-0.598633","-0.731934","0.326172","-0.868164","131191"
"[80]",,"3982","26","0","-9.55991","-9.94352","0.2","27.432","2.13477","0.15271","-9.58275","-10.0342","27.4293","-0.0139847","0.436523","-0.899414","-1","-0.0024147","-0.901367","-0.433105","-0.733887","131191"
"[81]",,"585","27","0","-9.50587","-9.9355","0.2","27.4441","2.12695","0.148682","-9.52862","-10.0256","27.4411","-0.650879","0.211426","-0.729004","-1","-0.598633","-0.731934","0.326172","-0.868164","131191"
"[82]",,"4004","27","0","-9.55002","-9.93978","0.2","27.4195","2.13477","0.150635","-9.57287","-10.0304","27.4168","0.209106","-0.41748","-0.884277","-1","0.0883179","-0.893555","0.440186","-0.505859","131191"
"[83]",,"583","27","0","-9.52258","-9.88648","0.2","27.4215","2.13281","0.147095","-9.54538","-9.97656","27.4186","0.411621","-0.833496","-0.368408","-1","-0.0715332","-0.437744","0.896484","-0.197998","131191"
"[84]",,"4004","28","0","-9.55002","-9.93978","0.2","27.4195","2.13477","0.150635","-9.57287","-10.0304","27.4168","0.209106","-0.41748","-0.884277","-1","0.0883179","-0.893555","0.440186","-0.505859","131191"
"[85]",,"1530","28","0","-9.52001","-9.86932","0.2","27.4019","2.13477","0.145142","-9.54285","-9.95935","27.3991","0.239868","-0.570312","-0.785645","-1","-0.375732","-0.802246","0.463867","-0.745605","131191"
"[86]",,"583","28","0","-9.52258","-9.88648","0.2","27.4215","2.13281","0.147095","-9.54538","-9.97656","27.4186","0.411621","-0.833496","-0.368408","-1","-0.0715332","-0.437744","0.896484","-0.197998","131191"
"[87]",,"1530","29","0","-9.52001","-9.86932","0.2","27.4019","2.13477","0.145142","-9.54285","-9.95935","27.3991","0.239868","-0.570312","-0.785645","-1","-0.375732","-0.802246","0.463867","-0.745605","131191"
"[88]",,"4004","29","0","-9.55002","-9.93978","0.2","27.4195","2.13477","0.150635","-9.57287","-10.0304","27.4168","0.209106","-0.41748","-0.884277","-1","0.0883179","-0.893555","0.440186","-0.505859","131191"
"[89]",,"4900","29","0","-9.56744","-9.94763","0.2","27.3929","2.13867","0.150757","-9.59029","-10.0382","27.3902","0.230225","-0.187012","-0.955078","-1","-0.197754","-0.969238","0.145508","-0.805664","131191"
"[90]",,"3982","30","0","-9.55991","-9.94352","0.2","27.432","2.13477","0.15271","-9.58275","-10.0342","27.4293","-0.0139847","0.436523","-0.899414","-1","-0.0024147","-0.901367","-0.433105","-0.733887","131191"
"[91]",,"4900","30","0","-9.56744","-9.94763","0.2","27.3929","2.13867","0.150757","-9.59029","-10.0382","27.3902","0.230225","-0.187012","-0.955078","-1","-0.197754","-0.969238","0.145508","-0.805664","131191"
"[92]",,"4004","30","0","-9.55002","-9.93978","0.2","27.4195","2.13477","0.150635","-9.57287","-10.0304","27.4168","0.209106","-0.41748","-0.884277","-1","0.0883179","-0.893555","0.440186","-0.505859","131191"
"[93]",,"4900","31","0","-9.56744","-9.94763","0.2","27.3929","2.13867","0.150757","-9.59029","-10.0382","27.3902","0.230225","-0.187012","-0.955078","-1","-0.197754","-0.969238","0.145508","-0.805664","131191"
"[94]",,"3982","31","0","-9.55991","-9.94352","0.2","27.432","2.13477","0.15271","-9.58275","-10.0342","27.4293","-0.0139847","0.436523","-0.899414","-1","-0.0024147","-0.901367","-0.433105","-0.733887","131191"
"[95]",,"3981","31","0","-9.60293","-9.91043","0.2","27.4218","2.13867","0.157104","-9.62576","-10.0012","27.4192","0.0267792","0.635742","-0.771484","-1","-0.466797","-0.67334","-0.573242","-0.906738","131191"
"[96]",,"1312","32","0","-9.49566","-9.80382","0.2","27.4264","2.61523","0.546875","-9.51863","-9.89385","27.4236","-0.5625","0.607422","-0.561035","-1","-0.625488","-0.757812","-0.185669","-0.998047","131191"
"[97]",,"1327","32","0","-9.52001","-9.86932","0.2","27.4019","2.61914","0.539062","-9.54285","-9.95935","27.3991","-0.859375","0.117676","-0.498047","-1","-0.377686","-0.800781","0.464844","-0.745605","131191"
"[98]",,"1315","32","0","-9.46351","-9.8027","0.2","27.4154","2.60938","0.545898","-9.48652","-9.89261","27.4126","-0.776367","0.305664","-0.55127","-1","-0.459717","-0.871094","0.172241","-0.906738","131191"
"[99]",,"1327","33","0","-9.52001","-9.86932","0.2","27.4019","2.61914","0.539062","-9.54285","-9.95935","27.3991","-0.859375","0.117676","-0.498047","-1","-0.377686","-0.800781","0.464844","-0.745605","131191"
"[100]",,"1316","33","0","-9.43169","-9.77453","0.2","27.3713","2.60156","0.539062","-9.45463","-9.86381","27.3683","-0.84375","0.181396","-0.505371","-1","-0.360352","-0.884766","0.295654","-0.831055","131191"
"[101]",,"1315","33","0","-9.46351","-9.8027","0.2","27.4154","2.60938","0.545898","-9.48652","-9.89261","27.4126","-0.776367","0.305664","-0.55127","-1","-0.459717","-0.871094","0.172241","-0.906738","131191"
"[102]",,"1315","34","0","-9.46351","-9.8027","0.2","27.4154","2.60938","0.545898","-9.48652","-9.89261","27.4126","-0.776367","0.305664","-0.55127","-1","-0.459717","-0.871094","0.172241","-0.906738","131191"
"[103]",,"1316","34","0","-9.43169","-9.77453","0.2","27.3713","2.60156","0.539062","-9.45463","-9.86381","27.3683","-0.84375","0.181396","-0.505371","-1","-0.360352","-0.884766","0.295654","-0.831055","131191"
"[104]",,"5167","34","0","-9.42744","-9.71934","0.2","27.424","2.60156","0.550293","-9.45043","-9.80865","27.421","-0.625","0.552246","-0.55127","-1","-0.715332","-0.688477","0.118408","-0.956055","131191"
"[105]",,"1328","35","0","-9.35118","-9.60579","0.2","27.3775","2.58789","0.54541","-9.3739","-9.69322","27.3739","-0.796387","0.290771","-0.530762","-1","-0.503418","-0.80127","0.322754","-0.862305","131191"
"[106]",,"5167","35","0","-9.42744","-9.71934","0.2","27.424","2.60156","0.550293","-9.45043","-9.80865","27.421","-0.625","0.552246","-0.55127","-1","-0.715332","-0.688477","0.118408","-0.956055","131191"
"[107]",,"1316","35","0","-9.43169","-9.77453","0.2","27.3713","2.60156","0.539062","-9.45463","-9.86381","27.3683","-0.84375","0.181396","-0.505371","-1","-0.360352","-0.884766","0.295654","-0.831055","131191"
"[108]",,"5167","36","0","-9.42744","-9.71934","0.2","27.424","2.60156","0.550293","-9.45043","-9.80865","27.421","-0.625","0.552246","-0.55127","-1","-0.715332","-0.688477","0.118408","-0.956055","131191"
"[109]",,"1328","36","0","-9.35118","-9.60579","0.2","27.3775","2.58789","0.54541","-9.3739","-9.69322","27.3739","-0.796387","0.290771","-0.530762","-1","-0.503418","-0.80127","0.322754","-0.862305","131191"
"[110]",,"4211","36","0","-9.36483","-9.57195","0.2","27.4258","2.58984","0.556152","-9.38777","-9.65993","27.4224","-0.452393","0.703613","-0.547852","-1","-0.712891","-0.650879","-0.260986","-0.993652","131191"
"[111]",,"4211","37","0","-9.36483","-9.57195","0.2","27.4258","2.58984","0.556152","-9.38777","-9.65993","27.4224","-0.452393","0.703613","-0.547852","-1","-0.712891","-0.650879","-0.260986","-0.993652","131191"
"[112]",,"5035","37","0","-9.43925","-9.68378","0.2","27.4515","2.60352","0.55957","-9.46239","-9.77367","27.4489","0.0386353","0.954102","-0.297119","-1","-0.958008","-0.0409851","-0.283936","-0.726074","131191"
"[113]",,"5167","37","0","-9.42744","-9.71934","0.2","27.424","2.60156","0.550293","-9.45043","-9.80865","27.421","-0.625","0.552246","-0.55127","-1","-0.715332","-0.688477","0.118408","-0.956055","131191"
"[114]",,"5035","38","0","-9.43925","-9.68378","0.2","27.4515","2.60352","0.55957","-9.46239","-9.77367","27.4489","0.0386353","0.954102","-0.297119","-1","-0.958008","-0.0409851","-0.283936","-0.726074","131191"
"[115]",,"4211","38","0","-9.36483","-9.57195","0.2","27.4258","2.58984","0.556152","-9.38777","-9.65993","27.4224","-0.452393","0.703613","-0.547852","-1","-0.712891","-0.650879","-0.260986","-0.993652","131191"
"[116]",,"5165","38","0","-9.41173","-9.5806","0.2","27.4523","2.5957","0.564941","-9.43489","-9.66983","27.4495","-0.247803","0.863281","-0.439697","-1","-0.722656","-0.461426","-0.514648","-0.909668","131191"
"[117]",,"1316","39","0","-9.43169","-9.77453","0.2","27.3713","2.60156","0.539062","-9.45463","-9.86381","27.3683","-0.84375","0.181396","-0.505371","-1","-0.360352","-0.884766","0.295654","-0.831055","131191"
"[118]",,"1327","39","0","-9.52001","-9.86932","0.2","27.4019","2.61914","0.539062","-9.54285","-9.95935","27.3991","-0.859375","0.117676","-0.498047","-1","-0.377686","-0.800781","0.464844","-0.745605","131191"
"[119]",,"3978","39","0","-9.54186","-9.93833","0.2","27.3286","2.62109","0.523926","-9.56485","-10.0287","27.3259","-0.914551","-0.297119","-0.27417","-1","0.10144","-0.80957","0.578125","-0.418213","131191"
"[120]",,"1323","40","0","-9.42132","-9.72185","0.2","27.3145","2.59766","0.529785","-9.44421","-9.8106","27.3113","-0.94873","-0.266113","-0.170776","-1","0.109497","-0.760742","0.639648","-0.375244","131191"
"[121]",,"1316","40","0","-9.43169","-9.77453","0.2","27.3713","2.60156","0.539062","-9.45463","-9.86381","27.3683","-0.84375","0.181396","-0.505371","-1","-0.360352","-0.884766","0.295654","-0.831055","131191"
"[122]",,"3978","40","0","-9.54186","-9.93833","0.2","27.3286","2.62109","0.523926","-9.56485","-10.0287","27.3259","-0.914551","-0.297119","-0.27417","-1","0.10144","-0.80957","0.578125","-0.418213","131191"
"[123]",,"1323","41","0","-9.42132","-9.72185","0.2","27.3145","2.59766","0.529785","-9.44421","-9.8106","27.3113","-0.94873","-0.266113","-0.170776","-1","0.109497","-0.760742","0.639648","-0.375244","131191"
"[124]",,"1328","41","0","-9.35118","-9.60579","0.2","27.3775","2.58789","0.54541","-9.3739","-9.69322","27.3739","-0.796387","0.290771","-0.530762","-1","-0.503418","-0.80127","0.322754","-0.862305","131191"
"[125]",,"1316","41","0","-9.43169","-9.77453","0.2","27.3713","2.60156","0.539062","-9.45463","-9.86381","27.3683","-0.84375","0.181396","-0.505371","-1","-0.360352","-0.884766","0.295654","-0.831055","131191"
