submesh,gpu_id,candidate,vertex_id,nearest_distance,reforward_error,world_x,world_y,world_z,local_x,local_y,local_z
Wing,GpuId7157,glb_primitive_seg_z16,4855,1.876518350,0.000000000,-10.603115557,-15.972279300,30.465123444,-3.254851526,1.708151837,-0.392123833
Wing,GpuId7157,glb_primitive_seg_z16,4274,1.872965214,0.000000000,-9.982195830,-22.408832021,32.203695283,-5.427823260,1.152729958,0.145077559
Wing,GpuId7157,glb_primitive_seg_z16,4817,1.871124322,0.000000000,-10.527429799,-25.951131127,36.267992573,-7.230981067,1.001815198,1.372891173
Wing,GpuId7157,glb_primitive_seg_z16,4730,1.870768452,0.000000000,-10.034241873,-21.364867437,32.289623121,-5.329481624,1.343389193,0.324940779
Wing,GpuId7157,glb_primitive_seg_z16,1000,1.870345884,0.000000000,-10.603115557,-15.972279300,30.465123444,-3.265736487,1.760566324,-0.380082564
Wing,GpuId7157,glb_primitive_seg_z16,3394,1.870194286,0.000000000,-6.470710581,-12.881329738,25.394051904,1.677161970,1.703909347,-0.657901171
Wing,GpuId7157,glb_primitive_seg_z16,3932,1.870194286,0.000000000,-6.470710581,-12.881329738,25.394051904,1.677161970,1.703909347,-0.657901171
Wing,GpuId7157,glb_primitive_seg_z16,681,1.868667234,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,782,1.866988012,0.000000000,-9.784543963,-17.128314907,30.433885142,-3.470485190,1.377486196,-0.069816670
Wing,GpuId7157,glb_primitive_seg_z16,628,1.857855248,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,3161,1.857855248,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,4116,1.857541144,0.000000000,-10.021759379,-21.920175978,31.950647382,-5.388701554,1.201497614,0.149632788
Wing,GpuId7157,glb_primitive_seg_z16,3642,1.854840411,0.000000000,-10.529133813,-26.030033527,35.713203731,-7.121678624,0.985383884,1.123182209
Wing,GpuId7157,glb_primitive_seg_z16,3282,1.854388212,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,4246,1.849748829,0.000000000,-9.956365000,-20.105864261,31.823930633,-4.910499904,1.396791401,0.260638032
Wing,GpuId7157,glb_primitive_seg_z16,631,1.849711645,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,2512,1.849711645,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,3495,1.849485805,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,768,1.847114756,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,4594,1.843223111,0.000000000,-10.527429799,-25.951131127,36.267992573,-7.230822107,1.003090349,1.374274685
Wing,GpuId7157,glb_primitive_seg_z16,809,1.842040519,0.000000000,-9.784543963,-17.128314907,30.433885142,-3.366878080,1.322444206,-0.153319821
Wing,GpuId7157,glb_primitive_seg_z16,4852,1.837945167,0.000000000,-10.603115557,-15.972279300,30.465123444,-3.255158085,1.714020082,-0.390435686
Wing,GpuId7157,glb_primitive_seg_z16,696,1.837508331,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,3162,1.837508331,0.000000000,-10.506143264,-26.072847888,36.593082008,-7.327764524,0.975508601,1.503307784
Wing,GpuId7157,glb_primitive_seg_z16,3703,1.834434887,0.000000000,-10.525857653,-25.634608855,35.467933152,-6.976645876,1.043784984,1.063267789
Wing,GpuId7157,glb_primitive_seg_z16,4110,1.834048069,0.000000000,-10.507794970,-24.111543907,33.566591084,-6.200614274,1.218209502,0.481239418
