local_index,pac_vertex_index,runtime_vertex_index,pac_x,pac_y,pac_z,runtime_x,runtime_y,runtime_z,delta_len,pac_raw40_hex,runtime_raw40_hex
77,19931,66153,-0.042808431,1.746312395,-1.515818289,0.181511414,1.200664127,-3.026078836,1.621400119,023a5139ba4aca59b7c00e0f72d0c1078ed46107882625160b0b0000fffffdff20516b25501e2ac0,e24c5916a71530c923368e3b2f49285ad55b8f5f25180000000000009d62000000000000fffffdff
78,19932,66154,-0.041740683,1.746739064,-1.519264088,0.178261747,1.211940370,-3.026523455,1.614385800,193a58399b4ac6598afc9f1f72d0c10779d8b107a32d171004040000fffffdff45527c274f1e9cdb,9c4c1217a31560f21f36973b1849295a3b3b6c752518000000000000a25d000000000000fffffdff
79,19933,66155,-0.042622736,1.745154294,-1.508370916,0.166562947,1.199871742,-3.074431183,1.671417504,063a3e39fd4ac359d764de0c72f04107763852076b2a251d190f0000fffffdffb751fc255c1fc0da,a04b4c16f41348eb6b36983bc2483e5a789b4c702518000000000000a45b000000000000fffffdff
80,19934,66156,-0.040951478,1.744971436,-1.513595192,0.143211772,1.193715523,-3.086769368,1.677103507,2a3a3b39ce4ab859e5405f5872d0c10779d8e108942d1e130b030000fffffdff5f3fd73a4e14f7b9,a949e715851390058f36a03b1748445aa2feb97d25180000000000009768000000000000fffffdff
81,19935,66157,-0.065834640,1.746982874,-1.912640998,0.183739757,1.226934726,-3.007849446,1.237828340,12385c39c83c2c5ab449ed7761b0d10567702109c01a180604030000ffffffffb6517625d51fb0ef,124d08184b16c8f8f835983b4049205aecfada7625180000000000009e61000000000000fffffdff
82,19936,66158,-0.040347969,1.744666673,-1.513595192,0.405134902,1.085524541,-2.282230777,1.106220593,373a3639ce4ab25973615c4772e441077cd8e1067e362e0d0a050000fffffdff9551ce26621f98df,b35ff80ecb2f8da2ce32203ac94dee5813ce380008185000070000007b70120100000000fffffdff
83,19937,66159,-0.041322869,1.744544768,-1.514929050,0.164381028,1.136359064,-3.043196678,1.657650713,223a3439c24ab659e0f0fe5472d0c10776e4e1088c2b291208050000fffffeff263fef39821304c7,714b3a120d15a6c36336683bb2482f5add0b2f5c0694000000000000a55a000000000000fffffeff
84,19938,66160,-0.065834640,1.748262880,-1.929758840,0.188521409,1.133189526,-2.974614154,1.238844162,123871392e3c375afb1c9c7661b0d105929cc1059d421a0402010000ffffffff8c42af3b7e168dbc,794d0612761714ca0636523b6249105ace9b0f610694500000000000bd42000000000000fffffeff
85,19939,66161,-0.064488350,1.743630478,-1.744352600,0.491901000,1.156900113,-2.213648252,0.934911782,2f382539b242105a4ee98e6f617071065d44c2068f4c1a0901000000ffffffffed42523f36194fb3,00678b13343218d2a531223a054fd258518bff6108185000075c8105b347050000000000fffffdff
86,19940,66162,-0.064627621,1.738937122,-1.729791318,0.127056286,1.199627932,-3.055201399,1.443713616,2c38d8383543ea59a0a1be316770110662448200914e170801000000ffffffffb142c23e93192bb9,4d484816a11478056536b53b4247365acc41067e06940000000000009c63000000000000fffffdff
