local_index,pac_vertex_index,runtime_vertex_index,pac_x,pac_y,pac_z,runtime_x,runtime_y,runtime_z,delta_len,pac_raw40_hex,runtime_raw40_hex
1586,4049,50271,-0.017216189,2.058426859,1.916392305,-0.289725988,1.970113997,-1.582786017,3.510884458,f63c87357dce6e56a9de406e03289000021c8000ea0f030201000000fffffeff7f1cf61f2a14b74f,4523c22a1a0e97543e38fe2f0000003c830eb47b080ca0000724c0004b49382c04030000ffffffff
1587,4050,50272,-0.016760417,2.051571962,1.892449175,-0.347650377,1.937120799,-1.494260379,3.404759733,013db1342ccd5d57a3b291100a0c7000081460006a5a380101000000fffffdff4c279e0e670b2236,cf1dbc26f812cc308538cd300000003c679f126c03288000091cc0008945171009000000ffffffff
1588,4051,50273,-0.015310236,2.026074305,1.853728090,-0.271412269,2.051636026,-1.332839633,3.196944714,243d95310bcbd158d911424b051870000800000099560f0100000000fffffaffbb2bb60ba00bc03a,ff24b334d81b8f542e38dd320000003cff56557b0324a00008447000de130c0100000000ffffffff
1589,4052,50274,-0.014813031,2.026682918,1.830566486,-0.270790763,1.977737668,-1.612199832,3.452616422,303da831c5c9ce58edb1324805187000082800009e4c140000000000fffff9ffcd2eb90eb11c475c,0e25b02b7c0c835e1f38e52f0000003cf791363f080c70000a309000573b353006020000ffffffff
1590,4053,50275,-0.014025789,2.067235723,1.812875568,-0.234701963,1.978986925,-1.746764485,3.567565435,433d9a36ccc83a55f1c6630e020c40000a2c0000857a000000000000fffffdffe31df32a5b1c0f62,7528d72b16053341cb37fb2c0000003cb3e26173081cc00003289000a7211f0d0c000000ffffffff
1591,4054,50276,-0.017423357,2.067876367,1.898914531,-0.229066973,1.989845852,-1.652981306,3.559051252,f13cae3687cd3c55813e1124032c200011389000ce160c0b03000000ffffffff3135140bca1c2f4c,fd282a2d3e0af751ec37372f0000003cb6e6747c081c30000a309000563a392f06020000ffffffff
1592,4055,50277,-0.013445717,2.067171658,1.760655389,-0.153450372,2.209779152,-1.261862817,3.029117777,513d9836edc53855099bf408020c40000a000000956a000000000000fffffdffca178635881ae8e6,1e30fc47bf1fb7544e377d340000003c86e6247d0324a00004201001f707010000000000ffffffff
1593,4056,50278,-0.005656171,2.042731066,1.937990856,-0.242118605,1.967583451,-1.711169506,3.657585678,0d3e9d33adcfa5557ca53126033810010b24f000ce150f0704010000ffffffffdc15dd4ecc1a90e6,c227732a0b07c761ff37c82d0000003cdb0e777c081cc0000a0c90008934171614000000ffffffff
1594,4057,50279,-0.003045845,2.038695005,1.913408295,-0.305760851,1.982894858,-1.549961904,3.477022169,4c3e1f3353ce9055f5cdf1180344e0000f24b000a5251c1801000000ffffffff72256a18da1c2f68,c221512ce80f3b4b3e3888300000003cce8a9276032880000724c0008042210f0d010000ffffffff
1595,4058,50280,-0.015310236,2.067363852,1.870211194,-0.047504263,2.441115927,0.269573879,1.644009393,243d9e36f3cb3455cbd622190308b0000444a0009e60010000000000fffffeff61260251b111998e,1b3a3264f273543676366b3b0000003ccd01a53d0d40400000000000ac3a190000000000ffffffff
1596,4059,50281,-0.008390799,2.094431087,1.858772488,0.084296509,2.273202970,-1.522963716,3.387726387,cb3deb3952cb8e57cdec2af60830700003289000ad221c0a0a000000ffffffff8216ee3a401a20e4,8846b84f6411a9af513b09360000003c36b83f270320a000091c0000ff00000000000000ffffffff
