local_index,pac_vertex_index,runtime_vertex_index,pac_x,pac_y,pac_z,runtime_x,runtime_y,runtime_z,delta_len,pac_raw40_hex,runtime_raw40_hex
0,13130,59352,0.145792066,1.406944119,0.224915180,-5.404528908,1.665291921,3.509761668,6.454689996,2b41d825e23bab3afbcd07404a2cc1044d380100a15d000000000000ffffffffba6e4d5c7742a00f,a1146d4ce37dada23140c72c89245f2aeb8afdc83cf4e0033f000000d620050500000000ffffffff
1,13131,59353,0.102954998,1.480888559,0.189533629,-5.445905621,1.698170648,3.510150476,6.470205709,d340e3302c3ba139000208004a30d1044e0000008664140100000000ffffffff4f661c6ae14b2196,4c145651e57d20d92640082c2528092b10b5b1b33cf4e0033f000000d520050500000000ffffffff
2,13132,59354,0.094192870,1.542696381,0.105162239,-3.777693906,1.743813750,0.315507502,3.882808331,c1401e3a7a39e0316132573f4d3001055128f104ab27210705000000ffffffff7d79ed520f40281a,af212758b43dff675f405f35143a43385302798040fc1004120831047e591e0504010000ffffffff
3,13133,59355,0.149199560,1.379950605,0.228220050,-5.458075243,1.664350287,3.526091614,6.511403131,3241d021f33bc03ac5c0cb464b28c1044d3801008877000000000000ffffffff437859601d3e91ad,3314494c377e91ad2b40c42b9426632bb395d0d63cf4f0033e000000d620050400000000ffffffff
4,13134,59356,0.162342751,1.554100617,0.021762870,-4.299040491,1.719749765,-0.428477082,4.487103307,4d41d23bcd37eb2450702b714a2ce1044d300100d628000000000000ffffffff8a2eab54262a78e9,801d8f54c12e477247406033cc3a0338f28d68c03f08010443f84004875c1a0200000000ffffffff
5,13135,59357,0.002677317,1.547038361,0.226664817,-3.150228221,1.641201780,-0.020034017,3.163943804,0540c43aeb3b763187707bdb4338200140000000f10b030000000000ffffffffa12b8c6c9b2e74da,b826d448f636176e38401c36c0398f37be1147c0400c11040e48f003844d1c1002000000ffffffff
6,13136,59358,0.014360153,1.546593700,0.211501295,-3.445219847,1.701387899,-0.880272266,3.631063829,1d40b33a9d3b4f31c64ac6ba4300e10012040100b928140902000000ffffffff65034a63ed4ab0eb,5a24d151ad25c77c0940dc34553a3d36d4fd19d4440ce1003f005104c636010100000000ffffffff
7,13137,59359,0.202259109,1.553158983,-0.074661575,-3.209129190,1.721292999,-0.459776146,3.437172152,9f41ae3bdd350b273e3d75fd46f8d00300000000ee11000000000000ffffffffc51e89661c2b00ca,3f26ca54202e6f761f407735073adb3639ea48804300e10044081104915f080302010000ffffffff
8,13138,59360,0.049408663,1.551537280,0.173009279,-4.332628646,1.761678643,0.425540236,4.394335247,6540703bd73a622be5ad95fe42fc0004440c0100835f170500000000ffffffff5d2aa26d8f2cd8dd,3b1dd25aea3fdf6c7c40c6344d3a9e38529505c23f0011043d08e103af2c140808000000ffffffff
9,13139,59361,0.015333723,1.547483022,0.212084508,-2.593346342,1.682738310,0.173398087,2.612470538,1f40d53aa03bdf30637ac6bd4300e10012000000c822140100000000ffffffffce3c10569b21f0f3,302b084fd93a635535401d375239853726b23780410c21014038000045432d2c1f000000ffffffff
10,13140,59362,0.241688683,1.479345325,-0.021394845,-2.657115158,1.677297757,0.002128054,2.905650048,f041a830ef363537040bdadb033810010f2c9000a633180b02010000ffffffff132ee36de52eecdc,ad2a384e6837735f2d40b93679394f370f5e1880400c1104123800004b4a2d2418000000ffffffff
11,13141,59363,0.009005520,1.545939788,0.216555803,-4.280542666,1.771487333,0.282458801,4.295979346,12409a3ab73bc2313df6a8bf430021010e040100d4100f0c00000000fffffffff11ec667dc29b2c5,a61d495c0a3d9f707140aa345b3a7e388a0916c13f00110442f4e003af28141004000000ffffffff
12,13142,59364,0.047948309,1.551825001,0.175536532,-3.718306153,1.726445831,-0.388429832,3.812246472,62407b3be43ac92a46ddf3f942fc4004400c5104994b0f0c00000000ffffffffee31416f812c3431,29228f558f2f47782e40c6345a3a4e374926698040fc4004420c11047558230c01010000ffffffff
13,13143,59365,0.202745894,1.514342729,-0.080882507,-3.466638380,1.697987553,-0.414285581,3.689073594,a041e235bd35a23879ea76fe0e48300440000000eb13010000000000ffffffffb52f256fdc2ed02e,2e244f510a2f7f7526402b352c3a0d37d3c147c0400c41044238f0038250230703010000ffffffff
14,13144,59366,0.193496982,1.518004640,-0.099934112,-3.001758839,1.708554781,-0.475717284,3.222915157,8d416e365b35c638b4c597bf0e0c2101400401007462250301000000ffffffff21340c77232d6a32,e927e352ce2daf791b40c335e239bf36f72db7804300e10041484004b33f0a0200000000ffffffff
15,13145,59367,0.213941946,1.513636504,-0.060664479,-3.164344982,1.658622012,0.131017988,3.386825289,b741c73525369f38f245d7bf0e48000000000000f10e000000000000ffffffff0f2df5736e2c4cdd,9b266e4bff39af7542404836af39d03719a228c0400c11040e48f0038248230d05000000ffffffff
16,13146,59368,0.009492305,1.546776796,0.217527823,-4.988814638,1.682607528,-0.431393144,5.042084956,1340ba3abc3b5f31c90929ff4338000412000000e80f050300000000ffffffff99359379d22cbc31,f717034fb22e8f716d4024312f3b7f3861a2d88042fce0033d0c0104eb0b070200000000ffffffff
17,13147,59369,0.217836225,1.512616400,-0.052110697,-3.264135879,1.675885306,0.221027098,3.496482621,bf41a03551369338bc9da7bf0e48400000000000f40b000000000000ffffffffe3368d7a902cf433,ce25024ece3b27764a402636bf39023896dd4484400c11040efc2001953c210803020000ffffffff
18,13148,59370,0.221243719,1.511648609,-0.044528936,-3.204261341,1.782577691,0.906690444,3.565432062,c6417b35783687388b0518bf0e48400011000000f708000000000000ffffffff78369979492aa033,4926f15d954987787040f5366d3974380f3208804100f103120cc1036e551c100f000000ffffffff
19,13149,59371,0.219296579,1.510000750,-0.048028210,-5.237561701,1.746220149,2.238358695,5.921204859,c2413c3566367138493257ff0e48400011000000f708000000000000fffffffff8335873642b5831,f81583585764577017416e350c3a6c3a466689803df0f0033e0401009b3e121004000000ffffffff
20,13150,59372,0.211994807,1.512040957,-0.063580540,-5.333945103,1.694770303,2.221445536,6.001015220,b3418a3516368a3857bad6fe0e48300400000000f20d000000000000ffffffffcb799c51a0418010,3215d45000642f701a413d351e3a763a569eb9803df0e0033f0461049b3c180d03000000ffffffff
21,13151,59373,0.174512372,1.554806843,-0.007008940,-2.956001062,1.735286729,0.357887601,3.156871369,6641ed3b39375f20cffc7b464b28c1044d380100ab53010000000000ffffffff967717586d3cf139,4728e1568e3eff754b40093761390638778ae980400c11041238f0037234341311000000ffffffff
22,13152,59374,0.156988117,1.554571435,0.032649501,-6.569891863,1.716087854,0.025650953,6.728822393,4241e43b0538482205747c5b4a2ce1044d300100ea14000000000000ffffffff317f034afe51980c,470b0354e1379762f1401b28d53bfc39a4fce4c83e18d10342fc0000ed0a040301000000ffffffff
23,13153,59375,0.223677643,1.554205243,-0.124234627,-6.497360919,1.778706528,0.139571769,6.729959435,cb41d63bde346222140dab434b28c10400000000fe01000000000000fffffffff071d65073335426,dc0b5d5d2b3a776af340402bb23b013aed06fa833e18d10342fc0000db14070701000000ffffffff
24,13154,59376,0.122426392,1.554859156,0.074835196,-6.408766074,1.816999652,0.294511856,6.540141475,fb40ef3bde38641dc9ecaa464a38d1044b300100fc02010000000000ffffffff7d79ed520f40f013,920c1563483d1770f440322d8f3b043a203e18803ef4600442fc0000bf1a170907000000ffffffff
25,13155,59377,0.170618093,1.554806843,0.002516862,-3.161911058,1.649388766,0.252520566,3.343231691,5e41ed3b6a374320c8c0cb464b28c1044d3801008877000000000000ffffffff8862915805299ac1,a0260d4a703c477b4b406236a63903381dee8780400c11040efc2001873d1d0f09060000ffffffff
26,13156,59378,0.053789727,1.552452758,0.166788347,-4.968369674,1.720037487,0.804628279,5.065274866,6e40933bb73a082901f879614e34110552505105eb0f050100000000ffffffffe9799e551b41e426,21189a548847d776ae402c34883a3439e891c8c03ff4e0034108c1038f4e0c0a07050000ffffffff
27,13157,59379,0.174025587,1.554571435,-0.006036920,-5.038953478,1.679442591,0.949848159,5.301363959,6541e43b3e373b222b44ae534b28c1044d380100af4f010000000000ffffffffee7e5748a850600d,90178a4e734a4f78b9403234853a5239d96918c13ff4e0033c002104974d100703020000ffffffff
28,13158,59380,0.220270149,1.554388339,-0.116847270,-3.539169325,1.694142547,-0.121901778,3.762039599,c441dd3b04350c21fd549b444b28c10400000000fd02000000000000ffffffffb8740354e137c026,9923bc50ea348777384051351a3a8837bcdd0582400c11043f08e100b226170907010000ffffffff
29,13159,59381,0.139950647,1.554833000,0.053256338,-4.851054522,1.747266409,0.829706411,5.054704535,1f41ee3b6f38371f9d00eb484a2ce1044d300100fc01010100000000ffffffffb7754953a4397023,1219ab580948f773ab406b346f3a293972425ac13ff4100442f8c0039f3f120903030000ffffffff
30,13160,59382,0.145792066,1.554859156,0.045868982,-3.378043536,1.752550023,0.320950817,3.540080372,2b41ef3b4938db1ecbb48a464a2ce1044d300100fa04010100000000ffffffff05706a4c8f309029,e4247559d03d7f7b53400136d0391c388cc9a5814004310412fc2004d4120b0804020000ffffffff
31,13161,59383,0.112203910,1.554911469,0.088054677,-3.324010416,1.709522572,0.265351238,3.444257186,e640f13b22394b1cf2ec3a454a38d1044c2c0100de1a060000000000ffffffff7b77f652f43c6821,53250853b23c2f744f401336c83910387ac55483400c11041208f103bf21130802020000ffffffff
32,13162,59384,0.157474902,1.554963782,0.032260693,-5.061832367,1.688571211,-0.552118105,5.253619504,4341f33b0338031ff218da444a2ce1044d300100e518000000000000ffffffff4e6f3f4bc02f7834,6117e74f452cb7696a407730503b78389bccf6cf42f8f0033d0c0104f505050100000000ffffffff
33,13163,59385,0.108796416,1.554859156,0.092137163,0.206153388,1.273258221,-2.257042275,2.367999472,df40ef3b3739521cf6bcd9444a38d1044c2c0100c036080000000000ffffffff69606b5c9f508816,a741e111030a475a47412038c52d753a2e1c3114081850000c000000d913120100000000fffff7ff
34,13164,59386,0.078615755,1.517559980,0.114882446,0.179867006,1.271061074,-2.332665479,2.462012260,a1405d36ac390639bf754840503411054c3c21056664241100000000fffffdffc763a2592d58f00b,71418d117e08075b52411438e02d8a3a3050b113081850000c0000007e750b0100000000fffff7ff
35,13165,59387,0.099547504,1.516252154,0.118576124,0.279657902,1.227432023,-2.228270464,2.371401639,cc402b36bf398539714ed6004c340105513c01005b4f460806000000fffffdffee70c15c9b42780e,3e42090b970a71914340fb30563104393c17cb48081460000c000000eb13010000000000fffff8ff
36,13166,59388,0.113664265,1.475840354,0.195560157,0.236334050,1.248671106,-2.307004134,2.515846135,e94022304b3be439ef2d08404a30d1044b380100a54b0b0400000000ffffffff0971bb604d3d9812,e541350e0209d0dff441333a132d813a72e20741081850000c000000d2220b0000000000fffff7ff
37,13167,59389,0.107336062,1.467757994,0.201781089,-3.567402846,1.701361742,1.958805564,4.079878890,dc40ed2e6b3bbc39d6bd28404a30d1044e2c0100c531070201000000fffffffffd5e84543a25380d,5f23d051b95e3772bc40083800394c392af6639041f4f003401c310467392c280b000000fffffcff
38,13168,59390,0.010465874,1.500976755,0.169315600,-3.853145559,1.702695724,1.856937803,4.220930295,1540e333c43aa7360e4d2c05545431054e44d1044f4b3614110a0000ffffffff3870795ef745d80e,14210352ad5c4774c1407a373b395e3935d6658641f400043ff030045546323101000000fffffcff
39,13169,59391,0.114637835,1.480182334,0.190116842,-3.232981648,1.687027977,2.141545441,3.880388498,eb40c8302f3be839200e38004a30d1044b3801008d5b110500000000fffffeffba6399537051580b,0e26ac4f6562077bb8405f38be383f39aa5e188d41fc00043d1c310477322b1e0d000000fffffeff
40,13170,59392,0.088838237,1.513610347,0.124991460,-5.251191677,1.651612069,3.258785943,6.193192377,b640c635e039413923be96404d40c104513c01007851261000000000fffffdffa769794b3a58780c,dc15624ad878af726b41e2368039623b5bf209c13cf4e0033f180100d421060500000000ffffffff
41,13171,59393,0.114637835,1.506260369,0.147736743,-3.705162962,1.709941076,1.910398937,4.211809821,eb40ad34553ae939ff4918004c34f1044a400100ab35110905000000ffffffffab5e945a6c4c181d,44221853c05da773bf40c8371c3956397adab58a41f4f00340f03004623e322c00000000fffffcff
42,13172,59394,0.067906488,1.517141476,0.116243275,-5.329077255,1.641908006,3.418002921,6.328081618,8b404d36b339c638f2791800503411054c4801006e56380300000000fffffeffa6605d5f814b101a,3c15ef480b7cdf6e7c41f6367a39933b039799863cf4e0033f000000d71e050500000000ffffffff
43,13173,59395,0.071313982,1.514735077,0.123436227,-3.354677863,1.709234850,2.060478921,3.940480260,9240f135d839db3815e217004d4011054c48f1046b59300b00000000fffffeffcc5bcf5c9847500c,1425fd52c460df74b9403d38d83844397bc2049441fcd003401c3104782d29250c000000fffffdff
44,13174,59396,0.055250082,1.517952327,0.113521617,-3.677903010,1.724850284,1.756042063,4.083762013,71406c36a5397a381ae217005140d1045254c0046c54290d08000000ffffffff5b5d995ec74bb814,7c225255a65a076eb44099372e393739ffb1178041f4f00340f0300478322d2801000000fffffcff
45,13175,59397,0.063525424,1.517795388,0.114299233,-3.746052890,1.708083964,1.667588186,4.118470984,82406636a939ab3834be66405044d1044c4851017545430101000000fffffeffe25a505fc54eb012,f021d152df58776eb140613744392e3908ba178041f400043ff0300471342d2a03000000fffffcff
46,13176,59398,0.062551855,1.521980429,0.101468561,-3.419420249,1.715198533,2.063200579,4.001231745,804006376739a338fc1108405044d1045254c0046c5e270a02020000fffffeff725acf5e16529811,8f24e153d260976fbd403438df384e39ee0eb69041f4f003401c310470302e250c000000fffffdff
47,13177,59399,0.066446133,1.524622236,0.093692396,0.220756934,1.257407378,-2.414509615,2.527111579,88406b373f39b938eed127405044d1045230510188392b0b05020000fffffeffae59764d4b3d8006,c541830fd906bcd3f3417b3ad32c9d3a1cc27c47062050000c000000b745030000000000fffff7ff
48,13178,59400,0.038212612,1.517429197,0.114688042,0.195444121,1.245427699,-2.432005986,2.566000202,4e405836ab390d38cfe56902514021054d5430019a331e0a07030000ffffffffa35d5d5dbe49f014,9141b90d7f060ccafc418a3a292da53a18366a41062050000c000000c835020000000000fffff7ff
49,13179,59401,0.061091500,1.516566032,0.117992912,0.206153388,1.236456018,-2.397790860,2.535482707,7d403736bc399e383dd266005044d1041548c1046d48470101010000fffffeff2d5ab252753ea808,a741620c2f0779845b414238282d9d3a96467a41062050000c0000008f6d040000000000fffff7ff
50,13180,59402,0.040646536,1.516879910,0.116632083,0.206153388,1.236456018,-2.397790860,2.535419653,53404336b5391c38b8790a035140210515343101a9340e0a09010000ffffffff5d59145ecc4b500a,a741620c2f07e0cbfb41723a282d9d3a0e467a41062050000c0000008f6d040000000000fffff7ff
51,13181,59403,0.056710436,1.522869750,0.098746903,0.408655890,1.341971360,-2.166449953,2.299501386,7440283759397f3813b20700504421054d54c0048f540c0906000000ffffffff975b545ea049b00b,4743241cd50b88e9e0417d39a72b363a3c813d620814c00006000000dd1c060000000000fffff8ff
52,13182,59404,0.057684006,1.519181683,0.109827938,0.194957336,1.251626791,-2.330721438,2.459006068,76409b369239883815ee17005140d1045254c004724f2a0d06010000ffffffff59690d65e645d009,9041a60e8808718c53412a38862d8c3addf42306081850000c000000a64f0a0000000000fffff7ff
53,13183,59405,0.086891098,1.496477836,0.168343580,0.217349440,1.240667215,-2.354827549,2.539458800,b2403733bf3a3e39769949414d30a1044e4011058849200a04000000ffffffff726864700f47b995,be41030d0c0880d8f741553a222d913adfa52800081850000c0000009d5b070000000000fffff7ff
54,13184,59406,0.097600364,1.545468971,0.103023794,-3.210589544,1.625324781,2.137851763,3.884716500,c840883a6f398b309a01ea7e4d30a10450381105934d130704010000fffffffff9697059563b499e,3c26754652628763b4406938b63833391a9e148541fc00043d0c01007f37301900000000fffffeff
55,13185,59407,0.093706086,1.549157038,0.110411151,-2.658575513,1.799997923,0.995338724,2.901908330,c040153b9539a32da239587f4d38a1044c4401056258301400000000ffffffff85687f6c1e42419f,aa2a8b605d4b8f7a5f405538be3842381c1e38804148000443380000992b18150e000000fffffdff
56,13186,59408,0.093219301,1.546829109,0.109050322,-2.783192437,1.805909294,1.118396535,3.059353985,bf40bc3a8e39e32f8fc9e97e4d30e1044a4011059237181704030000ffffffff466b8a51ed4f100e,aa296d61d64d87776c403c38d3386738d60ee7944100310412fcd003b027151301000000fffffeff
57,13187,59409,0.105875707,1.499171956,0.164066689,-2.663930146,1.825919020,1.131810420,2.952137537,d9409e33a93ab239ba5978404c34a1044f40e1048c49260201010000ffffffff9a523763974d4983,9f2a6a641b4e535065406438b3385438edab2c994100310412fc0000893e1f1800000000fffffdff
58,13188,59410,0.186195209,1.541362399,-0.552701317,-2.619145939,1.798219281,0.942266399,3.189175894,7e41eb39422ceb3a7ef2094150442105154c00006c3a2e2802000000fffffcffa66e2a61b14201a5,fb2a47604c4a0f7b5a405c38b8383538102218804148000443fc000081441f1b00000000fffffcff
59,13189,59411,0.119992468,1.548817003,0.076390429,-2.922412907,1.804026025,1.187215595,3.248891297,f640083be638e12deb01f87f4a30d1044e2c01008463160100000000ffffffffc66c1a5c114b300d,8c282561384fe0f55940fd38903aea34dd52cbbc410031043f48d003c0300b0301000000fffffeff
60,13190,59412,0.104415352,1.491900448,0.174564512,-3.016362385,1.748652704,2.010517061,3.629861867,d6408832df3aac39c46d58404c28d1044e3c010061504d0000000000ffffffff7a6d315c4048e80d,cb27e058c35fd4c074406f382b3aa4352ffa8abd4100f1033d1c3104832b271b0d020000fffffeff
61,13191,59413,0.104415352,1.488212381,0.179619019,-2.964763190,1.793092606,1.477655357,3.346297538,d640fb31f93aa939f71508404c28d1044e0000006d63300000000000ffffffff81678a54054be00c,3528835f0e5504d76540e038663a0a35a7bfecb14100f10343f420019d331e1101000000ffffffff
62,13192,59414,0.088838237,1.504690979,0.152208038,-7.155007265,1.862564284,0.557151828,7.263976213,b64071346c3a4939910e55424d3001054a44f1049748120805010000ffffffff743b843de12998ec,9506e3698f42e8e86341b43b4337a5277c35f5fd46f8d00342fc00008c72010000000000ffffffff
63,13193,59415,0.212481591,1.456719948,-0.060275670,-0.462202225,1.243570587,-2.003928105,2.068433148,b441472d2736bd364747328b0e0c10010b10200090291d1c0c000000ffffffff426f1360b73f31a6,4a3c720d190f019c1140ef38273bde3b65e0b1d20814c00006000000f30c000000000000fffffeff
64,13194,59416,0.120479253,1.549732481,0.076390429,-0.486541468,1.207134575,-1.942690806,2.136009483,f7402b3be6380a2d2046d73f4a30d1044e2c01009953100300000000ffffffff822e2a5a302ab0e3,183c0108541071471e40c638153bc73b6e78e2cf081460000c0c0000f906000000000000ffffffff
65,13195,59417,0.003650886,1.546907578,0.225109584,-0.466583288,1.263763409,-1.999068002,2.290907404,0740bf3ae33b7d319d3c7aeb4338200140000000f30a020000000000ffffffff8a2eab54262abf78,413c7610320faac61140e538233bdf3b37b860e80814c000061c0000f40a010000000000ffffffff
66,13196,59418,0.001703747,1.519966378,0.099524520,0.195444121,1.245427699,-2.432005986,2.553733252,0340b9365d392636c3717bdb4338200140000000f10b030000000000ffffffff082df5530c31e776,9141b90d7f06d9825f413f38292da53a91366a41062050000c000000c835020000000000fffff7ff
67,13197,59419,0.011439444,1.520123317,0.102051773,0.131675305,1.432629807,-2.509767636,2.616049007,1740bf366a39b5368172d882434800040e040100a523200d0a000000ffffffff3f042465684890e9,0e41ae29ef0450e36f410937f42fc33a56b46171062050000c000000fd02000000000000fffffcff
68,13198,59420,0.193983767,1.553132827,-0.054249142,0.117558544,1.409115109,-2.458639351,2.409911657,8e41ad3b46364f272c3505fd46f8d0033f080100e31b000000000000ffffffff2903aa5b2a4a60cf,f1402b26f605b030654139379f2fb13a1060e027062050000c000000f708010000000000fffff9ff
69,13199,59421,0.202259109,1.553682113,-0.073689555,-0.130214950,1.269308588,-2.544954783,2.509693035,9f41c23be2352d25214032eb46f8d00300000000f10d000000000000ffffffff352e426c713004db,f43e4a113a04a0bf0f409130a03be63b35e08fe20620500000000000fe01000000000000fffff7ff
70,13200,59422,0.009492305,1.545599753,0.215389378,-0.138977078,1.243309022,-2.517932609,2.753991999,13408d3ab13be3312f9ec8bf434800040e040100b422181001000000ffffffff732e5f4d2a302f78,e23e680dc50478e00940b030a93be53b9718be8b0620500000000000fb03000000000000fffff7ff
71,13201,59423,0.008518735,1.521143421,0.097774883,-0.127294241,1.289527567,-2.501408259,2.613014365,1140e636543992369ce6e8834338200140040100be20180a00000000ffffffffac2b2f703d2df4db,fa3e4f141a0544d70c402e30a13bf13b4f3cefd8062050000c000000fc03000000000000fffff7ff
72,13202,59424,0.012899799,1.546959892,0.213834145,-0.139463862,1.246317020,-2.608524931,2.842412985,1a40c13aa93b30316eee36be4300e10012000000cc1a160400000000ffffffffe928b5699b2b78e0,e13edb0df30241bd13401c319e3bd53b24e41fe30620500000000000ff00000000000000fffff8ff
73,13203,59425,0.018254432,1.548189247,0.209751658,-1.334520694,1.769473282,0.104773431,1.374768196,2540f03a943b7430616a86bd4300e10012040100d51d0d0000000000ffffffff252e676e0e2dc4df,4a35fc5b783998ff7141fb32ee34b2371c6e87800e48c00243000000cf30000000000000ffffffff
74,13204,59426,0.008031950,1.546358292,0.218888652,-1.813030211,1.796336013,-0.189554413,1.882971586,1040aa3ac33b9b31edf579fe4338200140040100e90c060400000000ffffffff2f3dde5d052268e6,7331ff5f8e3300ff61415434b6341c38d94118810e48300440b00000b9380d0100000000ffffffff
75,13205,59427,0.246556532,1.479659203,-0.015368318,-1.573532060,1.764555859,-0.241071506,1.856025462,fa41b4300e37313790df2be6033810010f2c9000b224181001010000ffffffff3f30da6eca2e642e,5f33405b8532b8ff7041d533f034f93707ae47810e48c00243000100dd21010000000000ffffffff
76,13206,59428,0.195930906,1.517559980,-0.095268413,-1.723948582,1.770728794,-0.212494100,1.940044731,92415d367335c438c3cdb7bf0e0c210140040100ab2f230101000000fffffffff830836f942e9431,2a322c5c183378ff67412d34cc3410381b5647810e4830042c000100cd2d040000000000ffffffff
77,13207,59429,0.199338400,1.517063006,-0.088658672,-1.436745514,1.746089366,-0.266344042,1.661564245,99414a369535c138e541d7bf0e48300441000100e1140a0000000000ffffffffe230e96ff22c5432,78347e580332a8ff774152330e35d1371a6647810e48c00243000000e418020000000000ffffffff
78,13208,59430,0.198364830,1.515493616,-0.090019501,-1.627078395,1.783911673,0.086305039,1.853478234,97410e368e35ac38aa5ec7fd0e48300441000100e70d0b0000000000ffffffffe62cc770052eacd8,f132245e1939c8ff64411134bb340638169a37800e4830042c000100aa53020000000000ffffffff
79,13209,59431,0.010952659,1.546410605,0.215389378,0.156501332,1.328997733,-2.531540898,2.759362012,1640ac3ab13b803180deb7be4338000412040100d80f0f0800000000ffffffff0f6c954c3d2eaf45,4141341a7f04c7527741d737802ed43a16cc1158062050000c000000fe01000000000000fffff8ff
80,13210,59432,0.093706086,1.554048304,0.111577576,0.132162089,1.380159858,-2.547870844,2.665404651,c040d03b9b394d23b3c418484e28d1044c000000e80e080100000000ffffffff26692d53736d81b5,0f41d8212b04513c774168374b2fd33a015c70610620500000000000ff00000000000000fffffaff
81,13211,59433,0.153580623,1.533175413,0.023123699,0.136056368,1.402837548,-2.546510016,2.572996791,3b41b238d437f334c0cb202a4f30d1044a0000008a660e0100000000ffffffff872f896e5e2d902d,17413b25320414dc77413d37972fd23a3e9c316f0620500000000000ff00000000000000fffffcff
82,13212,59434,0.191549842,1.516722971,-0.101683749,0.114151050,1.322510920,-2.503352300,2.410751070,89413d365235b538914217fe43382001400401007e601e0201000000ffffffffa0634f55bd29e03a,ea403c191005d5a96d41c837952ec13a2030b156062050000c000000fd02000000000000fffff7ff
83,13213,59435,0.058170791,1.552583540,0.160178607,0.109769986,1.353114031,-2.519487842,2.687575643,7740983b953aa9282170c9544e34110552284105f208030200000000ffffffff4d6e0e4b222fcb49,e140ce1dbd049fb470419737f32ec63a08d8105b062050000c000000fe01000000000000fffff8ff
84,13214,59436,0.104415352,1.554676061,0.097774883,0.364845253,1.327585282,-2.206886010,2.330419659,d640e83b5439d11ef98ce8444e28d1044c0000009c570b0100000000ffffffffbb645b54622a2b3e,ed42fe19050b98eade41b339b52b4a3a61c5ad5e0814c00006000000e318040000000000fffff8ff
85,13215,59437,0.062551855,1.552688166,0.153568866,-2.503291143,1.815142540,1.085347834,2.742379373,80409c3b733a6b28296889534e3411055228c104f605020200000000ffffffff6a6d784bf12ed94a,e92bce622c4d9f6a59408d38933831387da3e9984148300440fc00009b36250604000000fffffdff
86,13216,59438,0.100034289,1.554414496,0.103218198,-3.034373425,1.743212150,1.901845156,3.618731159,cd40de3b7039e020e86498454e28d1044c000000c82a0b0100000000ffffffff2266a7521b2b6640,a6271058945d53559d404538d038f138c5662fd64100f1033d1c3104872827170c060000fffffeff
87,13217,59439,0.068393273,1.552897418,0.145598297,-2.638617334,1.817025808,1.086903067,2.878146087,8c40a43b4a3af1273ef0d8504e3421055128c104f805010101000000ffffffff75675351a92b5d42,d32a1663344d1f6c62406738b138493860a799904148300440fc0000a025221800000000fffffdff
88,13218,59440,0.073747906,1.553080514,0.138405345,-3.061633377,1.747580287,1.714439580,3.514588150,9740ab3b253a45273a1499514e34a1044c481105f805010100000000ffffffff3f7f1a4ade53b54c,6e27b758d059735495402338e938db381d5f1fd441fc000447f430048e2a270d09090000fffffeff
89,13219,59441,0.208587313,1.429098679,0.217527823,-0.382856292,1.255393327,-2.133984464,2.430964649,ac412729bc3be43bd74f711f4b28010000000000ff00000000000000ffffffff9e68e74f452cab43,ed3c360f7c0c694a0c406e38ef3ae83be6e0d3c70814c00006000000e41a010000000000fffffaff
90,13220,59442,0.078128970,1.553315922,0.132184413,-0.397459838,1.233578802,-2.069442295,2.274989384,a040b43b053a56264a30f94f4e34a1044c481105f706010100000000ffffffffbd73ce534d36081f,cf3cf40bc80dc74d10408e38fd3ae13b4c1576c20814c00006000000e519010000000000fffffdff
91,13221,59443,0.111230341,1.426116837,0.221415906,-0.477779340,1.223691643,-1.971657020,2.279797627,e440b528d03bd53997348b494a38b1044d300100fd01010100000000ffffffffcc59b85bd242e003,2a3c7a0abf0fe0411c40b7380e3bcb3b6f4492d10814c00006000000f609000000000000ffffffff
92,13222,59444,0.046974739,1.519861752,0.107495089,-0.413036954,1.259892246,-2.088493899,2.258663883,6040b53686394638112a6800514051014d4831019740130b08010000ffffffff0b62b656e342a811,af3ce20f660dc3590440f338293bf43b2cc0f1d30814c00006000000e717010000000000fffffdff
93,13223,59445,0.063038639,1.509216054,0.139960578,-0.464149364,1.213699858,-1.965047280,2.190049108,81401e352d3aa938edd138004d4401054c4801009b3a1e0804000000ffffffff74747051e4387014,463cfc08e10f354f1b40be38113bcd3b475978c20814c00006000000f50a000000000000ffffffff
94,13224,59446,0.118045329,1.430275722,0.219860673,-0.200311970,1.232349446,-2.489938415,2.735605468,f2405429c83bfd3982de26014a2ce1044d300100fb02010101000000ffffffff5659e55c8f443803,643ec50b550561a430406830683bd83b3d251583062050000c000000f30c000000000000fffff7ff
95,13225,59447,0.048435094,1.521091108,0.103801411,-0.368252747,1.316442611,-1.975933911,2.130917354,6340e43673394e3812fe3700514051014d4831018051140c0b030000ffffffff8d5a735b0b45d805,0b3d5418a90ff006134164386a2d123a18190b8808305000061c0000c41e190400000000ffffffff
96,13226,59448,0.050869018,1.518998587,0.110216747,-0.423259436,1.316651863,-2.003539296,2.175708298,6840943694395e3821b62700514051014d4831018f510f0907000000ffffffffaa5d415a344e0c20,9a3c5c181b0f00fe16418938e92c123a8c4989830814c000061c0000eb0f040100000000ffffffff
97,13227,59449,0.068880058,1.518867805,0.110994363,-0.200798755,1.217440238,-2.578586696,2.719821964,8d408f369839c9380a8ea640503411054c4801007b473a0200000000fffffdffa95c03606150c81c,633e8b098d03999d2b401131763bc93b3bd134830620500000000000fe01000000000000fffff7ff
